Utility Characteristics,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,
,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Data Year,Utility Number,Utility Name,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,19156,Powder River Energy Corp,WY,0.085,0.062,.,.,0.147,15,3,.,.,18,57.744,24.173,.,.,81.917,0.028,0.010,.,.,0.038,9,1,.,.,10,8.684,1.110,.,.,9.794,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.113,0.072,0.000,0.000,0.185,24,4,0,0,28,66,25,0,0,92
2014,19157,Tri-County Electric Coop,MN,0.236,0.038,0.000,0.000,0.274,24,1,0,0,25,152.000,29.000,0.000,0.000,181.000,0.184,0.000,0.000,0.000,0.184,13,0,0,0,13,161.000,0.000,0.000,0.000,161.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.420,0.038,0.000,0.000,0.458,37,1,0,0,38,313,29,0,0,342
2014,19158,Tri-County Electric Coop Assn,MO,0.032,.,.,.,0.032,2,.,.,.,2,23.000,.,.,.,23.000,0.008,.,.,.,0.008,3,.,.,.,3,2.000,.,.,.,2.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.040,0.000,0.000,0.000,0.040,5,0,0,0,5,25,0,0,0,25
2014,19159,"Tri-County Electric Coop, Inc",TX,0.270,0.020,0.000,0.000,0.290,36,1,0,0,37,.,.,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.033,33,0,0,0,33,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.303,0.020,0.000,0.000,0.323,69,1,0,0,70,0,0,0,0,0
2014,19160,"Tri-County Electric Coop, Inc",OK,0.049,.,.,.,0.049,3,.,.,.,3,0.000,.,.,.,0.000,0.029,0.050,.,.,0.079,3,1,.,.,4,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.078,0.050,0.000,0.000,0.128,6,1,0,0,7,0,0,0,0,0
2014,19161,"Tri-County Electric Coop, Inc",FL,0.078,.,.,.,0.078,11,.,.,.,11,42.446,.,.,.,42.446,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.078,0.000,0.000,0.000,0.078,11,0,0,0,11,42,0,0,0,42
2014,19189,Trico Electric Cooperative Inc,AZ,5.270,5.600,.,.,10.870,824,17,.,.,841,"4,616.395",457.681,.,.,"5,074.076",0.002,.,.,.,0.002,1,.,.,.,1,0.579,.,.,.,0.579,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.272,5.600,0.000,0.000,10.872,825,17,0,0,842,"4,617",458,0,0,"5,075"
2014,19219,Diverse Power Incorporated,GA,0.081,.,.,.,0.081,13,.,.,.,13,22.178,.,.,.,22.178,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.081,0.000,0.000,0.000,0.081,13,0,0,0,13,22,0,0,0,22
2014,19229,Truckee Donner P U D,CA,0.348,0.225,.,.,0.573,80,13,.,.,93,0.018,0.015,.,.,0.033,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.348,0.225,0.000,0.000,0.573,80,13,0,0,93,0,0,0,0,0
2014,19281,Turlock Irrigation District,CA,5.629,0.410,15.619,.,21.658,880,27,89,.,996,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.629,0.410,15.619,0.000,21.658,880,27,89,0,996,0,0,0,0,0
2014,19293,Southeastern Electric Coop Inc - (SD),SD,.,0.020,.,.,0.020,.,2,.,.,2,.,17.504,.,.,17.504,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.020,0.000,0.000,0.020,0,2,0,0,2,0,18,0,0,18
2014,19324,Two Rivers Water & Light,WI,.,0.011,0.000,0.000,0.011,.,1,0,0,1,.,.,0.000,0.000,0.000,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.011,0,1,0,0,1,0,0,0,0,0
2014,19325,Umatilla Electric Coop Assn,OR,0.024,.,0.027,.,0.051,4,.,1,.,5,0.000,.,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.000,0.027,0.000,0.051,4,0,1,0,5,0,0,0,0,0
2014,19390,"UGI Utilities, Inc",PA,0.423,0.307,0.160,.,0.890,63,8,3,.,74,17.286,24.162,.,.,41.448,0.019,.,.,.,0.019,6,.,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.442,0.307,0.160,0.000,0.909,69,8,3,0,80,17,24,0,0,41
2014,19396,Tri-County Electric Coop,MI,0.054,0.005,0.000,0.000,0.059,11,1,0,0,12,25.080,0.293,0.000,0.000,25.373,0.007,0.000,0.000,0.000,0.007,3,0,0,0,3,0.998,0.000,0.000,0.000,0.998,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.061,0.005,0.000,0.000,0.066,14,1,0,0,15,26,0,0,0,26
2014,19397,City of Ukiah - (CA),CA,0.119,0.111,.,.,0.230,42,6,.,.,48,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.119,0.111,0.000,0.000,0.230,42,6,0,0,48,0,0,0,0,0
2014,19435,Union Electric Membership Corp - (NC),NC,0.044,.,.,.,0.044,44,.,.,.,44,0.093,.,.,.,0.093,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.044,0.000,0.000,0.000,0.044,44,0,0,0,44,0,0,0,0,0
2014,19436,Union Electric Co - (MO),MO,20.108,29.602,.,.,49.710,"2,177","1,324",.,.,"3,501",.,.,.,.,0.000,0.044,0.021,.,.,0.065,16,8,.,.,24,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,20.152,29.623,0.000,0.000,49.775,"2,193","1,332",0,0,"3,525",0,0,0,0,0
2014,19437,Western Iowa Power Coop,IA,0.090,.,.,.,0.090,6,.,.,.,6,0.001,.,.,.,0.001,0.110,.,.,.,0.110,5,.,.,.,5,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.200,0.000,0.000,0.000,0.200,11,0,0,0,11,0,0,0,0,0
2014,19445,"Southern Indiana R E C, Inc",IN,0.140,.,.,.,0.140,9,.,.,.,9,17.720,.,.,.,17.720,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.140,0.000,0.000,0.000,0.140,9,0,0,0,9,18,0,0,0,18
2014,19446,Duke Energy Kentucky,KY,0.092,0.483,.,.,0.575,22,10,.,.,32,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.092,0.483,0.000,0.000,0.575,22,10,0,0,32,0,0,0,0,0
2014,19490,United Electric Coop Service Inc - (TX),TX,0.272,0.012,.,.,0.284,58,8,.,.,66,.,.,.,.,0.000,0.109,0.018,.,.,0.127,37,4,.,.,41,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.381,0.030,0.000,0.000,0.411,95,12,0,0,107,0,0,0,0,0
2014,19497,United Illuminating Co,CT,6.049,7.115,1.412,0.000,14.576,996,79,11,0,"1,086","3,019.414","1,441.534",569.520,0.000,"5,030.468",.,.,0.100,0.000,0.100,.,.,1,0,1,.,.,42.960,0.000,42.960,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.049,7.115,1.512,0.000,14.676,996,79,12,0,"1,087","3,019","1,442",612,0,"5,073"
2014,19499,"United Power, Inc",CO,1.760,0.189,0.021,0.000,1.970,312,9,1,0,322,74.300,0.000,0.000,0.000,74.300,0.022,0.012,0.000,0.000,0.034,8,2,0,0,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.782,0.201,0.021,0.000,2.004,320,11,1,0,332,74,0,0,0,74
2014,19501,"Union Rural Electric Coop, Inc",OH,0.038,.,.,.,0.038,5,.,.,.,5,0.000,.,.,.,0.000,0.005,.,.,.,0.005,2,.,.,.,2,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.043,0.000,0.000,0.000,0.043,7,0,0,0,7,0,0,0,0,0
2014,19547,Hawaiian Electric Co Inc,HI,155.321,29.530,.,.,184.851,"34,202",842,.,.,"35,044",.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,155.322,29.554,0.000,0.000,184.876,"34,204",845,0,0,"35,049",0,0,0,0,0
2014,19558,Homer Electric Assn Inc,AK,0.107,0.018,.,.,0.125,34,5,.,.,39,50.928,4.387,.,.,55.315,0.103,0.020,.,.,0.123,28,4,.,.,32,14.752,5.812,.,.,20.564,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.210,0.038,0.000,0.000,0.248,62,9,0,0,71,66,10,0,0,76
2014,19578,Upper Peninsula Power Co,MI,0.215,0.001,.,.,0.216,48,2,.,.,50,.,.,.,.,0.000,0.064,0.001,.,.,0.065,22,1,.,.,23,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.279,0.002,0.000,0.000,0.281,70,3,0,0,73,0,0,0,0,0
2014,19579,Upshur Rural Elec Coop Corp,TX,0.096,.,.,.,0.096,8,.,.,.,8,34.369,.,.,.,34.369,0.009,.,.,.,0.009,1,.,.,.,1,0.016,.,.,.,0.016,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.105,0.000,0.000,0.000,0.105,9,0,0,0,9,34,0,0,0,34
2014,19603,USBIA-Mission Valley Power,MT,0.045,.,.,.,0.045,13,.,.,.,13,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.045,0.000,0.000,0.000,0.045,13,0,0,0,13,0,0,0,0,0
2014,19667,Utilities Dist-Western IN REMC,IN,0.072,0.024,0.016,0.000,0.112,27,2,1,0,30,41.950,0.360,0.000,0.000,42.310,0.002,0.005,0.002,0.000,0.009,1,1,1,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.074,0.029,0.018,0.000,0.121,28,3,2,0,33,42,0,0,0,42
2014,19728,"UNS Electric, Inc",AZ,9.755,3.389,0.467,0.000,13.611,"1,217",82,10,0,"1,309","8,063.987","2,035.608",200.539,0.000,"10,300.134",0.282,0.006,0.000,0.000,0.288,94,3,0,0,97,197.295,0.853,0.000,0.000,198.148,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,10.037,3.395,0.467,0.000,13.899,"1,311",85,10,0,"1,406","8,261","2,036",201,0,"10,498"
2014,19784,Vera Irrigation District #15,WA,0.015,.,.,.,0.015,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.000,0.000,0.000,0.015,1,0,0,0,1,0,0,0,0,0
2014,19785,Verdigris Valley Elec Coop Inc,OK,0.030,.,.,.,0.030,12,.,.,.,12,22.244,.,.,.,22.244,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,0.000,0.000,0.000,0.030,12,0,0,0,12,22,0,0,0,22
2014,19790,Verendrye Electric Coop Inc,ND,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.034,.,.,.,0.034,4,.,.,.,4,2.912,.,.,.,2.912,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.034,0.000,0.000,0.000,0.034,4,0,0,0,4,3,0,0,0,3
2014,19791,"Vermont Electric Cooperative, Inc",VT,2.761,0.401,0.000,0.000,3.162,448,16,0,0,464,.,.,.,.,0.000,0.198,0.088,0.000,0.000,0.286,30,6,0,0,36,.,.,.,.,0.000,0.000,0.282,0.000,0.000,0.282,0,2,0,0,2,.,.,.,.,0.000,2.959,0.771,0.000,0.000,3.730,478,24,0,0,502,0,0,0,0,0
2014,19806,"Victoria Electric Coop, Inc",TX,2.000,.,.,.,2.000,4,.,.,.,4,8.545,.,.,.,8.545,0.120,.,.,.,0.120,4,.,.,.,4,10.547,.,.,.,10.547,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.120,0.000,0.000,0.000,2.120,8,0,0,0,8,19,0,0,0,19
2014,19813,Vernon Electric Coop,WI,0.322,.,.,.,0.322,43,.,.,.,43,78.000,.,.,.,78.000,0.030,.,.,.,0.030,3,.,.,.,3,4.000,.,.,.,4.000,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0.352,0.000,0.000,0.000,0.352,46,0,0,0,46,82,0,0,0,82
2014,19840,"Valley Electric Assn, Inc",NV,0.652,0.087,0.000,0.000,0.739,98,10,0,0,108,197.020,4.890,0.000,0.000,201.910,0.028,0.002,0.000,0.000,0.030,11,1,0,0,12,14.700,0.000,0.000,0.000,14.700,0.030,0.000,0.000,0.000,0.030,5,0,0,0,5,0.770,0.000,0.000,0.000,0.770,0.710,0.089,0.000,0.000,0.799,114,11,0,0,125,212,5,0,0,217
2014,19856,City of Vineland - (NJ),NJ,0.615,3.649,9.178,.,13.442,88,29,10,.,127,.,.,.,.,0.000,0.040,.,0.003,.,0.043,2,.,1,.,3,.,.,.,.,0.000,.,0.180,.,.,0.180,.,1,.,.,1,.,.,.,.,0.000,0.655,3.829,9.181,0.000,13.665,90,30,11,0,131,0,0,0,0,0
2014,19876,Virginia Electric & Power Co,NC,0.067,0.024,.,.,0.091,16,5,.,.,21,.,.,.,.,0.000,0.012,0.046,.,.,0.058,2,7,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,0.070,0.000,0.000,0.149,18,12,0,0,30,0,0,0,0,0
2014,19876,Virginia Electric & Power Co,VA,4.426,3.392,0.019,.,7.837,"1,008",136,1,.,"1,145",.,.,.,.,0.000,0.048,0.072,0.000,.,0.120,20,9,.,.,29,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.474,3.464,0.019,0.000,7.957,"1,028",145,1,0,"1,174",0,0,0,0,0
2014,19882,Virginia Tech Electric Service,VA,0.111,0.108,0.000,0.000,0.219,28,4,0,0,32,4.200,8.800,0.000,0.000,13.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.111,0.108,0.000,0.000,0.219,28,4,0,0,32,4,9,0,0,13
2014,19883,City of Virginia - (MN),MN,.,0.033,.,.,0.033,.,3,.,.,3,.,10.197,.,.,10.197,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0,10,0,0,10
2014,19947,City of Wadena - (MN),MN,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0,0,0,0,0
2014,19951,City of Wadsworth - (OH),OH,0.001,.,0.250,.,0.251,2,.,1,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.000,0.250,0.000,0.251,2,0,1,0,3,0,0,0,0,0
2014,19981,Wake Electric Membership Corp,NC,0.116,0.003,.,.,0.119,28,1,.,.,29,68.000,0.300,.,.,68.300,.,0.006,.,.,0.006,.,1,.,.,1,.,0.600,.,.,0.600,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.116,0.009,0.000,0.000,0.125,28,2,0,0,30,68,1,0,0,69
2014,20038,Town of Wallingford - (CT),CT,0.010,0.263,.,.,0.273,3,2,.,.,5,6.530,250.900,.,.,257.430,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5,7,251,0,0,257
2014,20065,Walton Electric Member Corp,GA,0.200,0.140,.,.,0.340,45,2,.,.,47,172.000,74.800,.,.,246.800,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.200,0.140,0.000,0.000,0.340,45,2,0,0,47,172,75,0,0,247
2014,20135,City of Washington - (UT),UT,0.192,0.000,0.000,0.000,0.192,26,0,0,0,26,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.192,0.000,0.000,0.000,0.192,26,0,0,0,26,0,0,0,0,0
2014,20136,City of Waseca - (MN),MN,0.004,0.036,.,.,0.040,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.004,0.036,0.000,0.000,0.040,1,1,0,0,2,0,0,0,0,0
2014,20138,"Wasco Electric Coop, Inc",OR,0.045,0.001,.,.,0.046,11,1,.,.,12,26.580,0.305,.,.,26.885,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.100,.,.,0.100,.,1,.,.,1,.,368.880,.,.,368.880,0.045,0.101,0.000,0.000,0.146,11,2,0,0,13,27,369,0,0,396
2014,20146,Washington Elec Member Corp,GA,0.007,.,.,.,0.007,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.007,0.000,0.000,0.000,0.007,1,0,0,0,1,0,0,0,0,0
2014,20150,Washington Electric Coop - (OH),OH,0.025,.,.,.,0.025,6,.,.,.,6,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.025,0.000,0.000,0.000,0.025,6,0,0,0,6,0,0,0,0,0
2014,20151,Washington Electric Coop - (VT),VT,1.388,0.085,.,.,1.473,204,14,.,.,218,.,.,.,.,0.000,0.020,.,.,.,0.020,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.408,0.085,0.000,0.000,1.493,209,14,0,0,223,0,0,0,0,0
2014,20169,Avista Corp,ID,0.128,0.155,.,.,0.283,26,8,.,.,34,.,.,.,.,0.000,0.013,0.002,.,.,0.015,4,1,.,.,5,.,.,.,.,0.000,0.009,0.065,.,.,0.074,2,1,.,.,3,.,.,.,.,0.000,0.150,0.222,0.000,0.000,0.372,32,10,0,0,42,0,0,0,0,0
2014,20169,Avista Corp,WA,0.683,0.361,.,.,1.044,164,28,.,.,192,.,.,.,.,0.000,0.108,.,.,.,0.108,15,.,.,.,15,.,.,.,.,0.000,0.063,0.017,.,.,0.080,9,1,.,.,10,.,.,.,.,0.000,0.854,0.378,0.000,0.000,1.232,188,29,0,0,217,0,0,0,0,0
2014,20182,Waterloo Light & Water Comm,WI,.,0.006,0.000,0.000,0.006,.,1,0,0,1,.,.,0.000,0.000,0.000,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0,1,0,0,1,0,0,0,0,0
2014,20211,Village of Waunakee - (WI),WI,0.032,.,0.000,0.000,0.032,5,.,0,0,5,.,.,0.000,0.000,0.000,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.032,5,0,0,0,5,0,0,0,0,0
2014,20214,Waverly Municipal Elec Utility,IA,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,0,0,0,0,0
2014,20222,Wayne-White Counties Elec Coop,IL,0.092,.,.,.,0.092,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.092,0.000,0.000,0.000,0.092,5,0,0,0,5,0,0,0,0,0
2014,20310,Town of Wellesley - (MA),MA,0.223,0.100,.,.,0.323,46,4,.,.,50,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.223,0.100,0.000,0.000,0.323,46,4,0,0,50,0,0,0,0,0
2014,20318,Webster Electric Coop,MO,0.030,.,.,.,0.030,10,.,.,.,10,0.000,.,.,.,0.000,0.020,.,.,.,0.020,6,.,.,.,6,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,0.000,0.000,0.000,0.050,16,0,0,0,16,0,0,0,0,0
2014,20334,Wellsborough Electric Co,PA,0.014,0.018,0.000,0.000,0.032,2,2,0,0,4,0.000,0.000,0.000,0.000,0.000,0.018,0.002,0.000,0.000,0.020,5,1,0,0,6,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.032,0.020,0.000,0.000,0.052,7,3,0,0,10,0,0,0,0,0
2014,20363,West Central Electric Coop Inc - (MO),MO,0.052,.,.,.,0.052,7,.,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,0.000,0.000,0.000,0.052,7,0,0,0,7,0,0,0,0,0
2014,20371,"West Florida El Coop Assn, Inc",FL,0.056,.,.,.,0.056,11,.,.,.,11,0.041,.,.,.,0.041,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.056,0.000,0.000,0.000,0.056,11,0,0,0,11,0,0,0,0,0
2014,20387,West Penn Power Company,PA,2.954,1.668,0.858,.,5.480,382,30,4,.,416,0.000,0.000,0.000,.,0.000,0.080,0.017,0.003,.,0.100,28,8,1,.,37,0.000,0.000,0.000,.,0.000,.,0.005,.,.,0.005,.,1,.,.,1,.,0.000,.,.,0.000,3.034,1.690,0.861,0.000,5.585,410,39,5,0,454,0,0,0,0,0
2014,20397,City of West Point - (NE),NE,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,0.003,.,.,0.003,.,1,.,.,1,.,.,.,.,0.000,.,0.000,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.005,0.000,0.000,0.005,0,2,0,0,2,0,0,0,0,0
2014,20401,West River Electric Assn Inc,SD,.,0.150,.,.,0.150,.,1,.,.,1,.,18.250,.,.,18.250,0.104,0.010,.,.,0.114,23,1,.,.,24,28.329,7.227,.,.,35.556,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.104,0.160,0.000,0.000,0.264,23,2,0,0,25,28,25,0,0,54
2014,20434,City of Westby,WI,.,0.007,0.000,0.000,0.007,.,1,0,0,1,.,.,0.000,0.000,0.000,.,.,0.000,0.000,0.000,.,.,0,0,0,.,0.000,0.000,0.000,0.000,.,0.000,0.000,0.000,0.000,.,0,0,0,0,.,0.000,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.007,0,1,0,0,1,0,0,0,0,0
2014,20455,Western Massachusetts Electric Company,MA,9.144,24.428,0.742,.,34.314,"1,516",152,5,.,"1,673",.,.,.,.,0.000,0.009,0.013,0.600,.,0.622,3,2,1,.,6,.,.,.,.,0.000,0.002,0.792,0.000,.,0.794,1,6,0,.,7,.,.,.,.,0.000,9.155,25.233,1.342,0.000,35.730,"1,520",160,6,0,"1,686",0,0,0,0,0
2014,20456,Twin Valleys Public Power Dist,NE,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0,0,0,0,0
2014,20476,Western Coop Electric Assn Inc,KS,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,0.000,0.000,0.000,0.010,2,0,0,0,2,0,0,0,0,0
2014,20477,City of Westerville - (OH),OH,0.006,.,.,.,0.006,5,.,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.000,0.000,0.000,0.006,5,0,0,0,5,0,0,0,0,0
2014,20509,Wheat Belt Public Power Dist,NE,0.017,.,.,.,0.017,2,.,.,.,2,0.000,.,.,.,0.000,0.025,.,.,.,0.025,3,.,.,.,3,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.042,0.000,0.000,0.000,0.042,5,0,0,0,5,0,0,0,0,0
