Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
Data Year,Utility Number,Utility Name,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Website
2024,17548,South Central Public Pwr Dist,NE,SWPP,81,30,370,0,480,0.0,0.0,0.0,0.0,0.0,"1,375",327,"3,091",0,"4,793",0.0,0.0,0.0,0.0,0.0,47,1,16,0,64,4,0,1,0,5,47,1,16,0,64,4,0,1,0,5,17.050,11.000,8.350,0.000,
2024,17572,South River Elec Member Corp,NC,CPLE,409,.,.,.,409,0.3,.,.,.,0.3,"18,886",.,.,.,"18,886",0.3,.,.,.,0.3,6,.,.,.,6,.,.,.,.,.,156,.,.,.,156,.,.,.,.,.,16.500,.,.,.,
2024,17599,Southeastern Indiana R E M C,IN,MISO,282,0,0,.,282,0.1,0.0,0.0,.,0.1,"15,809",0,0,.,"15,809",0.1,0.0,0.0,.,0.1,95,0,0,.,95,0,0,0,.,0,"1,395",0,0,.,"1,395",0,0,0,.,0,15.100,.,.,.,
2024,17609,Southern California Edison Co,CA,CISO,"93,278","25,740","31,381",0,"1,50,399",23.0,2.5,4.2,0.0,29.6,"1,68,950","2,04,626","1,56,907",0,"5,30,483",23.0,2.5,4.2,0.0,29.6,"23,899","11,278",783,0,"35,960","27,573","79,220","2,851",0,"1,09,644","23,899","11,278",783,0,"35,960","27,573","79,220","2,851",0,"1,09,644",1.800,8.000,5.000,0.000,https://cedars.cpuc.ca.gov/
2024,17612,Bear Valley Electric Service,CA,CISO,7,.,.,.,7,0.0,.,.,.,0.0,98,.,.,.,98,0.0,.,.,.,0.0,30,.,.,.,30,12,.,.,.,12,30,.,.,.,30,12,.,.,.,12,14.487,.,.,.,
2024,17633,Southern Indiana Gas & Elec Co,IN,MISO,"9,498","17,539","8,254",.,"35,291",1.3,2.6,1.3,.,5.2,"94,094","2,27,042","1,06,843",.,"4,27,979",1.3,2.7,1.3,.,5.3,"1,063","1,413",665,.,"3,141","2,583","1,931",909,.,"5,422","1,063","1,413",665,.,"3,141","2,583","1,931",909,.,"5,422",9.900,12.900,12.900,.,
2024,17637,Southern Maryland Elec Coop Inc,MD,PJM,"41,945","39,098",0,0,"81,043",18.4,3.2,0.0,0.0,21.6,"2,85,904","7,42,629",0,0,"10,28,533",18.4,3.2,0.0,0.0,21.6,"8,673","5,305",0,0,"13,978","7,127","2,093",0,0,"9,220","8,673","5,305",0,0,"13,978","7,127","2,093",0,0,"9,220",7.000,19.000,.,.,
2024,17642,Southern Public Power District,NE,SWPP,412,534,"1,379",0,"2,325",0.1,0.1,0.0,0.0,0.2,"6,821","5,874","10,598",0,"23,293",0.1,0.1,0.0,0.0,0.2,123,15,68,0,206,8,8,41,0,57,123,15,68,0,206,8,8,41,0,57,16.537,11.000,7.688,0.000,
2024,17647,Southern Pine Electric Cooperative,MS,MISO,488,.,.,.,488,0.2,.,.,.,0.2,"8,534",.,.,.,"8,534",0.2,.,.,.,0.2,82,.,.,.,82,.,.,.,.,.,82,.,.,.,82,.,.,.,.,.,17.540,.,.,.,
2024,17698,Southwestern Electric Power Co,AR,SWPP,"25,591","16,406",.,.,"41,997",6.4,10.3,.,.,16.7,"2,70,917","3,53,075",.,.,"6,23,992",6.4,10.3,.,.,16.7,"3,065","3,458",.,.,"6,523","2,233","3,328",.,.,"5,561","3,065","3,458",.,.,"6,523","2,233","3,328",.,.,"5,561",10.600,21.500,.,.,
2024,17698,Southwestern Electric Power Co,LA,SWPP,"7,148","11,552",.,.,"18,700",2.7,3.0,.,.,5.7,"1,53,941","1,21,158",.,.,"2,75,099",2.7,3.0,.,.,5.7,"2,076",944,.,.,"3,020",507,235,.,.,741,"2,076",944,.,.,"3,020",507,235,.,.,741,21.500,10.500,.,.,
2024,17698,Southwestern Electric Power Co,TX,SWPP,"5,996","22,541",.,.,"28,537",2.9,9.5,.,.,12.4,"98,152","1,76,456",.,.,"2,74,608",2.9,9.5,.,.,12.4,"2,198","1,768",.,.,"3,966",319,250,.,.,569,"2,198","1,768",.,.,"3,966",319,250,.,.,569,16.400,7.800,.,.,
2024,17718,Southwestern Public Service Co,NM,SWPP,"34,737","9,891","39,981",.,"84,609",20.0,2.0,6.0,.,28.0,"4,65,234","1,68,021","6,15,769",.,"12,49,024",20.0,2.0,6.0,.,28.0,"2,614",352,"2,776",.,"5,742","2,858",706,"3,203",.,"6,767","2,614",352,"2,776",.,"5,742","2,858",706,"3,203",.,"6,767",13.393,16.987,15.401,.,
2024,17718,Southwestern Public Service Co,TX,SWPP,"7,350","9,165",.,.,"16,515",2.0,9.0,.,.,11.0,"87,384","1,33,004",.,.,"2,20,388",2.0,9.0,.,.,11.0,"2,071","1,855",.,.,"3,926",161,458,.,.,619,"2,071","1,855",.,.,"3,926",161,458,.,.,619,11.889,14.512,.,.,
2024,17828,City of Springfield - (IL),IL,MISO,407,"1,841",.,.,"2,248",0.4,0.5,.,.,0.9,"5,997","18,303",.,.,"24,300",0.4,0.5,.,.,0.8,95,52,.,.,147,125,58,.,.,183,95,52,.,.,147,125,58,.,.,183,14.380,15.000,.,.,www.cwlp.com
2024,17832,Snapping Shoals El Member Corp,GA,SOCO,"16,854","2,809","2,256",.,"21,920",4.1,0.8,0.6,.,5.5,"2,69,951","43,905","35,268",.,"3,49,125",3.9,0.7,0.6,.,5.2,132,3,1,.,135,58,8,1,.,66,"3,010",16,11,.,"3,036","3,758",238,171,.,"4,167",25.000,25.000,25.000,.,
2024,17833,City Utilities of Springfield - (MO),MO,SWPP,484,390,0,0,874,0.9,0.4,0.0,0.0,1.3,"7,671","3,687",0,0,"11,358",0.9,0.3,0.0,0.0,1.2,340,193,0,0,533,39,0,0,0,39,340,193,0,0,533,39,0,0,0,39,15.000,10.000,.,.,
2024,17839,City of Springfield - (OR),OR,BPAT,867,430,193,.,"1,490",0.2,0.1,0.1,.,0.4,"11,591","4,563","2,270",.,"18,425",0.2,0.1,0.1,.,0.4,634,79,22,.,736,260,129,58,.,446,634,79,22,.,736,260,129,58,.,446,13.362,10.623,11.757,.,None.
2024,17896,City of Shasta Lake - (CA),CA,BANC,58,22,0,.,80,0.0,0.0,0.0,.,0.0,708,266,0,.,974,0.0,0.0,0.0,.,0.0,48,7,0,.,55,64,2,0,.,66,48,7,0,.,55,64,2,0,.,66,13.533,11.933,0.000,.,
2024,18252,City of Sturgis - (MI),MI,PJM,22,892,.,.,914,0.0,0.2,.,.,0.2,192,"13,004",.,.,"13,196",0.0,0.1,.,.,0.1,5,82,.,.,86,30,73,.,.,103,5,82,.,.,86,30,73,.,.,103,8.640,14.580,.,.,
2024,18280,Sulphur Springs Valley E C Inc,AZ,WALC,265,0,0,.,265,8.0,0.0,0.0,.,8.0,"2,651",0,0,.,"2,651",2.0,0.0,0.0,.,2.0,58,0,0,.,58,4,0,0,.,4,58,0,0,.,58,4,0,0,.,4,10.000,10.000,10.000,10.000,
2024,18304,"Sumter Electric Coop, Inc",FL,SEC,78,27,0,0,105,0.0,0.0,0.0,0.0,0.0,956,310,0,0,"1,267",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,469,73,0,0,542,0,0,0,0,0,469,73,0,0,542,12.320,11.470,0.000,0.000,
2024,18339,Surry-Yadkin Elec Member Corp,NC,DUK,143,.,.,.,143,2.7,.,.,.,2.7,"40,440",.,.,.,"40,440",3.4,.,.,.,3.4,26,.,.,.,26,0,.,.,.,0,232,.,.,.,232,0,.,.,.,0,16.770,.,.,.,
2024,18360,Suwannee Valley Elec Coop Inc,FL,SEC,541,0,0,0,541,0.0,0.0,0.0,0.0,0.0,"5,211",0,0,0,"5,211",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,"1,262",0,0,0,"1,262",0,0,0,0,0,"1,262",0,0,0,"1,262",9.379,0.000,0.000,0.000,
2024,18429,City of Tacoma - (WA),WA,TPWR,"13,838","7,313","15,819",0,"36,970",0.0,0.0,0.0,0.0,0.0,"13,838","7,313","15,819",0,"36,970",.,.,.,.,.,"2,135",952,"1,841",0,"4,928",779,11,25,0,815,"2,135",952,"1,841",0,"4,928",779,11,25,0,815,1.000,1.000,1.000,0.000,
2024,18445,City of Tallahassee - (FL),FL,TAL,"5,505",139,.,.,"5,644",0.8,0.0,.,.,0.8,"61,943","2,497",.,.,"64,440",0.8,0.0,.,.,0.8,"1,159",30,.,.,"1,189",820,46,.,.,866,"1,159",30,.,.,"1,189",820,46,.,.,866,11.220,18.000,.,.,www.Talgov.com
2024,18449,"Talquin Electric Coop, Inc",FL,SEC,636,.,.,.,636,0.0,.,.,.,0.0,"5,267",.,.,.,"5,267",.,.,.,.,.,.,.,.,.,.,446,.,.,.,446,.,.,.,.,.,446,.,.,.,446,8.285,.,.,.,
2024,18454,Tampa Electric Co,FL,TEC,"20,575","73,047","8,116",.,"1,01,738",5.6,6.6,0.7,.,12.9,"4,69,010","3,34,868","37,208",.,"8,41,086",9.3,3.7,0.4,.,13.4,"2,486","29,259","3,251",.,"34,996","4,434","1,640",182,.,"6,256","2,486","29,259","3,251",.,"34,996","4,434","1,640",182,.,"6,256",20.000,20.000,20.000,.,
2024,18488,City of Taunton,MA,ISNE,97,.,.,.,97,2.0,.,.,.,2.0,97,.,.,.,97,2.0,.,.,.,2.0,0,.,.,.,0,162,.,.,.,162,0,.,.,.,0,162,.,.,.,162,1.000,.,.,.,
2024,18498,Taylor County Rural E C C,KY,PJM,15,.,.,.,15,0.7,.,.,.,0.7,343,.,.,.,343,0.7,.,.,.,0.7,2,.,.,.,2,.,.,.,.,.,2,.,.,.,2,.,.,.,.,.,22.800,.,.,.,
2024,18642,Tennessee Valley Authority,AL,TVA,"18,950","5,387","21,383",0,"45,720",1.2,0.8,0.5,0.0,2.5,"2,82,395","75,817","1,42,412",0,"5,00,624",1.2,0.8,0.5,0.0,2.5,"1,728",504,305,0,"2,537","5,805",132,979,0,"6,916","1,728",504,305,0,"2,537","5,805",132,979,0,"6,916",15.000,14.000,7.000,0.000,
2024,18642,Tennessee Valley Authority,GA,TVA,"1,066",671,92,0,"1,829",0.1,0.1,0.0,0.0,0.2,"14,486","9,419","1,293",0,"25,198",0.1,0.1,0.0,0.0,0.2,320,242,9,0,571,836,23,1,0,860,320,242,9,0,571,836,23,1,0,860,14.000,14.000,14.000,0.000,
2024,18642,Tennessee Valley Authority,KY,TVA,"2,137","3,509","2,063",0,"7,709",0.8,0.5,0.2,0.0,1.5,"28,488","44,759","29,475",0,"1,02,722",0.8,0.5,0.2,0.0,1.5,292,512,137,0,941,808,114,70,0,992,292,512,137,0,941,808,114,70,0,992,13.000,13.000,14.000,0.000,
2024,18642,Tennessee Valley Authority,MS,TVA,"5,089","23,497","7,068",0,"35,654",0.5,4.4,0.7,0.0,5.6,"70,097","3,46,273","93,740",0,"5,10,110",0.5,4.4,0.7,0.0,5.6,391,"2,302",420,0,"3,113","1,711",489,256,0,"2,456",391,"2,302",420,0,"3,113","1,711",489,256,0,"2,456",14.000,15.000,13.000,0.000,
2024,18642,Tennessee Valley Authority,NC,TVA,135,97,0,0,232,0.0,0.0,0.0,0.0,0.0,"1,799","1,451",0,0,"3,250",0.0,0.0,0.0,0.0,0.0,59,7,0,0,66,25,1,0,0,26,59,7,0,0,66,25,1,0,0,26,13.000,15.000,0.000,0.000,
2024,18642,Tennessee Valley Authority,TN,TVA,"54,440","1,01,705","25,124",0,"1,81,269",6.5,9.2,2.8,0.0,18.5,"7,39,468","14,27,187","3,47,292",0,"25,13,947",6.5,9.2,2.8,0.0,18.5,"5,663","9,802","1,913",0,"17,378","22,919","2,456",771,0,"26,146","5,663","9,802","1,913",0,"17,378","22,919","2,456",771,0,"26,146",14.000,14.000,14.000,0.000,
2024,18642,Tennessee Valley Authority,VA,TVA,25,4,0,0,29,0.0,0.0,0.0,0.0,0.0,303,56,0,0,359,0.0,0.0,0.0,0.0,0.0,3,1,0,0,4,2,1,0,0,3,3,1,0,0,4,2,1,0,0,3,12.000,15.000,0.000,0.000,
2024,18917,Tillamook Peoples Utility Dist,OR,BPAT,470,119,"1,570",.,"2,159",0.1,0.0,0.2,.,0.2,"7,847","2,190","15,730",.,"25,767",0.1,0.0,0.2,.,0.2,248,32,197,.,478,125,16,99,.,240,248,32,197,.,478,125,16,99,.,240,16.560,18.420,10.020,.,
2024,18956,Tri-County Elec Member Corp (GA),GA,SOCO,387,.,.,.,387,0.0,.,.,.,0.0,387,.,.,.,387,0.0,.,.,.,0.0,3,.,.,.,3,0,.,.,.,0,3,.,.,.,3,0,.,.,.,0,1.000,.,.,.,
2024,18997,The Toledo Edison Co,OH,PJM,"1,837","3,007","6,765",0,"11,609",0.2,0.5,1.0,0.0,1.7,"15,670","27,181","74,492",0,"1,17,342",0.2,0.5,1.0,0.0,1.7,993,240,532,0,"1,765",252,135,181,0,568,993,240,532,0,"1,765",252,135,181,0,568,8.532,9.038,11.012,0.000,https://dis.puc.state.oh.us/
2024,19125,City of Traverse City - (MI),MI,MISO,166,635,0,0,801,0.1,0.1,.,.,0.2,"1,896","9,336",0,0,"11,233",0.1,0.1,.,.,0.2,63,53,0,0,116,44,81,.,.,125,63,53,0,0,116,44,81,.,.,125,11.430,14.710,.,.,
2024,19157,MiEnergy Cooperative,IA,MISO,548,429,46,.,"1,023",0.1,0.0,0.0,.,0.1,"7,759","5,102",646,.,"13,507",0.1,0.0,0.0,.,0.1,132,16,1,.,148,14,2,0,.,15,132,16,1,.,148,14,2,0,.,15,14.168,11.884,13.975,.,
2024,19157,MiEnergy Cooperative,MN,MISO,379,297,32,.,708,0.1,0.0,0.0,.,0.1,"5,369","3,531",447,.,"9,347",0.1,0.0,0.0,.,0.1,91,11,0,.,102,10,1,0,.,11,91,11,0,.,102,10,1,0,.,11,14.168,11.884,13.975,.,
2024,19161,"Tri-County Electric Coop, Inc (FL)",FL,SEC,0,132,0,0,132,0.0,0.0,0.0,0.0,0.0,0,"1,503",0,0,"1,503",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,26,76,0,0,101,0,0,0,0,0,26,76,0,0,101,0.000,11.420,0.000,0.000,
2024,19189,Trico Electric Cooperative Inc,AZ,WALC,241,.,.,.,241,0.3,.,.,.,0.3,"1,155",.,.,.,"1,155",0.3,.,.,.,0.3,41,.,.,.,41,2,.,.,.,2,41,.,.,.,41,2,.,.,.,2,4.800,.,.,.,
2024,19281,Turlock Irrigation District,CA,TIDC,665,203,"1,424",0,"2,292",0.3,0.0,0.2,0.0,0.5,"9,042","3,047","21,322",0,"33,411",0.3,0.0,0.2,0.0,0.5,340,21,140,0,501,339,62,438,0,839,340,21,140,0,501,339,62,438,0,839,15.145,15.000,14.984,0.000,
2024,19325,Umatilla Electric Coop Assn,OR,BPAT,174,500,"15,009",0,"15,684",0.0,0.0,1.5,0.0,1.6,"4,017","3,753","1,24,689",0,"1,32,459",0.0,0.0,1.5,0.0,1.6,101,157,411,0,670,3,7,215,0,225,101,157,411,0,670,3,7,215,0,225,23.036,12.000,8.308,0.000,umatillaelectric.com
2024,19390,"UGI Utilities, Inc",PA,PJM,"1,638",678,"1,134",0,"3,450",0.1,0.2,0.2,0.0,0.4,"22,927","9,489","15,875",0,"48,291",0.1,0.2,0.2,0.0,0.4,385,65,58,0,508,353,178,278,0,809,385,65,58,0,508,353,178,278,0,809,14.000,14.000,14.000,0.000,
2024,19396,Tri-County Electric Coop (MI),MI,MISO,356,0,682,0,"1,039",0.1,0.0,0.2,0.0,0.3,"3,538",0,"9,884",0,"13,422",0.1,0.0,0.2,0.0,0.3,203,0,61,0,264,162,0,75,0,237,203,0,61,0,264,162,0,75,0,237,12.590,0.000,9.200,0.000,
2024,19435,Union Electric Membership Corp - (NC),NC,DUK,"2,276",.,.,.,"2,276",.,.,.,.,.,"11,355",.,.,.,"11,355",.,.,.,.,.,2,.,.,.,2,185,.,.,.,185,2,.,.,.,2,185,.,.,.,185,16.000,.,.,.,
2024,19436,Union Electric Co - (MO),MO,MISO,"55,657","1,07,622","1,962",0,"1,65,241",27.9,32.4,0.9,0.0,61.2,"6,70,783","15,46,256","28,185",0,"22,45,223",27.9,32.4,0.9,0.0,61.2,"18,738","19,137",387,0,"38,262","13,138","8,226",166,0,"21,530","18,738","19,137",387,0,"38,262","13,138","8,226",166,0,"21,530",12.068,14.357,14.939,.,
2024,19446,Duke Energy Kentucky,KY,PJM,"15,390","4,232",.,.,"19,622",4.1,0.7,.,.,4.8,"37,921","62,769",.,.,"1,00,690",4.1,0.7,.,.,4.8,351,270,.,.,621,824,372,.,.,"1,196",351,270,.,.,621,824,372,.,.,"1,196",2.464,14.831,.,.,
2024,19490,United Electric Coop Service Inc - (TX),TX,ERCO,"9,919",864,0,0,"10,782",1.5,0.1,0.0,0.0,1.6,"1,01,077","12,955",0,0,"1,14,032",1.5,0.1,0.0,0.0,1.6,588,0,0,0,588,214,0,0,0,214,588,0,0,0,588,214,0,0,0,214,10.190,15.000,0.000,0.000,
2024,19497,United Illuminating Co,CT,ISNE,"11,399","18,740","3,307",0,"33,446",0.5,3.3,0.6,0.0,4.3,"95,178","1,34,262","23,693",0,"2,53,133",0.5,3.3,0.6,0.0,4.3,"12,304","13,643","2,408",0,"28,355","3,556","2,260",399,0,"6,214","12,304","13,643","2,408",0,"28,355","3,556","2,260",399,0,"6,214",8.350,7.164,7.164,0.000,
2024,19499,"United Power, Inc",CO,WACM,"1,761","18,733",0,0,"20,494",0.2,2.3,0.0,0.0,2.4,"26,918","3,11,593",0,0,"3,38,511",0.2,2.2,0.0,0.0,2.4,408,"1,127",0,0,"1,535",0,0,0,0,0,408,"1,127",0,0,"1,535",0,0,0,0,0,15.210,16.810,.,.,
2024,19545,"Black Hills Power, Inc.",SD,WACM,23,764,0,0,787,0.0,0.1,0.0,0.0,0.1,175,"11,001",0,0,"11,176",0.0,0.0,0.0,0.0,0.1,10,99,0,0,109,1,46,0,0,47,10,99,0,0,109,1,46,0,0,47,7.692,14.402,.,.,
2024,19578,Upper Peninsula Power Company,MI,MISO,"6,212","6,244","1,596",0,"14,052",0.5,0.5,0.9,0.0,2.0,"46,942","86,837","26,829",0,"1,60,608",0.5,0.5,0.9,0.0,2.0,787,537,0,0,"1,325",875,911,0,0,"1,785",787,537,0,0,"1,325",875,911,0,0,"1,785",8.450,12.460,16.810,0.000,
2024,19728,"UNS Electric, Inc",AZ,TEPC,"23,238","2,242","8,007",0,"33,487",6.4,0.4,1.5,0.0,8.2,"1,88,436","24,385","74,043",0,"2,86,864",6.4,0.4,1.5,0.0,8.2,"1,082",313,205,0,"1,600",747,93,61,0,901,"1,082",313,205,0,"1,600",747,93,61,0,901,8.110,10.880,9.250,.,
2024,19790,Verendrye Electric Coop Inc,ND,MISO,19,205,0,0,224,0.1,0.6,0.0,0.0,0.6,185,"2,054",0,0,"2,239",0.1,0.6,0.0,0.0,0.6,10,24,0,0,34,10,24,0,0,34,10,24,0,0,34,10,24,0,0,34,10.000,10.000,0.000,0.000,
2024,19798,City of Vernon,CA,CISO,.,871,.,.,871,.,0.1,.,.,0.1,.,"12,278",.,.,"12,278",.,0.1,.,.,0.1,.,420,.,.,420,.,.,.,.,.,.,420,.,.,420,.,.,.,.,.,.,14.240,.,.,
2024,19806,"Victoria Electric Coop, Inc",TX,ERCO,3,.,.,.,3,0.0,.,.,.,0.0,38,.,.,.,38,0.0,.,.,.,0.0,2,.,.,.,2,0,.,.,.,0,2,.,.,.,2,0,.,.,.,0,15.000,.,.,.,
2024,19876,Virginia Electric & Power Co,NC,PJM,"1,387","5,530",.,.,"6,917",0.1,1.1,.,.,1.2,"14,041","52,804",.,.,"66,845",0.1,1.1,.,.,1.2,656,536,.,.,"1,192",527,505,.,.,"1,032",656,536,.,.,"1,192",527,505,.,.,"1,032",10.121,9.549,.,.,
2024,19876,Virginia Electric & Power Co,VA,PJM,"98,546","1,27,943",.,.,"2,26,490",11.5,26.9,.,.,38.4,"8,34,134","10,35,241",.,.,"18,69,375",11.5,26.9,.,.,38.4,"29,185","17,358",.,.,"46,543","23,256","14,049",.,.,"37,305","29,185","17,358",.,.,"46,543","23,256","14,049",.,.,"37,305",8.464,8.091,.,.,
2024,19981,Wake Electric Membership Corp,NC,CPLE,"1,156",.,.,.,"1,156",1.0,.,.,.,1.0,"1,181",.,.,.,"1,181",1.0,.,.,.,1.0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,1.030,.,.,.,
2024,20038,Town of Wallingford - (CT),CT,ISNE,496,"3,732",.,.,"4,228",0.1,0.2,.,.,0.3,"6,712","48,625",.,.,"55,337",0.1,0.2,.,.,0.3,242,"1,821",.,.,"2,063",16,121,.,.,137,242,"1,821",.,.,"2,063",16,121,.,.,137,13.534,13.029,.,.,
2024,20169,Avista Corp,ID,AVA,"4,203","17,310","11,660",0,"33,173",73.8,304.0,204.8,0.0,582.6,"93,418","1,97,504","1,67,619",0,"4,58,541",73.8,304.0,204.8,0.0,582.6,929,"12,460","2,192",0,"15,581",465,"1,916","1,291",0,"3,673",929,"12,460","2,192",0,"15,581",465,"1,916","1,291",0,"3,673",22.229,11.410,14.375,0.000,
2024,20169,Avista Corp,WA,AVA,"5,759","20,430","18,212",0,"44,401",101.1,358.8,319.8,0.0,779.8,"1,31,054","2,37,114","2,43,766",0,"6,11,934",101.1,358.8,319.8,0.0,779.8,"2,554","15,766","4,481",0,"22,801",984,"6,071","1,725",0,"8,780","2,554","15,766","4,481",0,"22,801",984,"6,071","1,725",0,"8,780",22.757,11.606,13.385,0.000,
2024,20187,Watertown Municipal Utilities,SD,SWPP,50,"1,236",971,0,"2,256",0.0,0.2,0.2,.,0.4,835,"15,283","12,008",0,"28,127",0.0,0.2,0.2,0.0,0.4,8,62,49,0,120,10,76,60,0,146,8,62,49,0,120,10,76,60,0,146,16.796,12.370,12.370,0.000,
2024,20401,West River Electric Assn Inc,SD,SWPP,0,38,.,.,38,0.2,0.0,.,.,0.2,1,530,.,.,531,0.2,0.0,.,.,0.2,"13,750","1,696",.,.,"15,446",.,.,.,.,.,"13,750","1,696",.,.,"15,446",.,.,.,.,.,15.000,14.000,.,.,"Per Adaam, our savings are calculated in BTU's. Please note: Residential is just heat pumps and Commercial is just lighting."
2024,20404,AEP Texas North Company,TX,ERCO,"2,848","8,939",.,.,"11,786",1.3,4.1,.,.,5.4,"76,878","1,29,960",.,.,"2,06,838",1.3,4.1,.,.,5.4,"1,313",928,.,.,"2,241",166,679,.,.,845,"1,313",928,.,.,"2,241",166,679,.,.,845,27.000,14.500,.,.,
2024,20477,City of Westerville - (OH),OH,PJM,.,"1,149",.,.,"1,149",.,0.2,.,.,0.2,.,"5,745",.,.,"5,745",.,0.2,.,.,0.2,.,84,.,.,84,.,81,.,.,81,.,84,.,.,84,.,81,.,.,81,.,12.600,.,.,
2024,20481,City of Westfield - (MA),MA,ISNE,.,891,27,.,918,.,0.1,0.0,.,0.1,.,"14,174",410,.,"14,584",.,0.1,0.0,.,0.1,.,108,5,.,113,.,92,4,.,96,.,108,5,.,113,.,92,4,.,96,.,15.900,15.000,.,
2024,20521,Wheeling Power Co,WV,PJM,146,.,.,.,146,0.0,.,.,.,0.0,"1,750",.,.,.,"1,750",0.0,.,.,.,0.0,25,.,.,.,25,82,.,.,.,82,25,.,.,.,25,82,.,.,.,82,12.000,.,.,.,
2024,20639,"Wild Rice Electric Coop, Inc",MN,MISO,"1,843",178,.,.,"2,021",0.8,0.0,.,.,0.8,"21,757","5,439",.,.,"27,197",0.8,0.0,.,.,0.8,218,11,.,.,229,243,61,.,.,304,"1,881",470,.,.,"2,352","1,813",453,.,.,"2,266",13.070,14.000,.,.,
2024,20737,Willmar Municipal Utilities,MN,MISO,86,27,271,.,384,0.0,0.0,0.1,.,0.1,"1,520",322,"3,252",.,"5,093",0.0,0.0,0.1,.,0.1,14,2,19,.,34,17,2,23,.,42,14,2,19,.,34,17,2,23,.,42,17.576,12.015,12.015,.,
2024,20841,"Wiregrass Electric Coop, Inc",AL,SOCO,137,.,.,.,137,0.1,.,.,.,0.1,"1,373",.,.,.,"1,373",0.1,.,.,.,0.1,28,.,.,.,28,0,.,.,.,0,337,.,.,.,337,0,.,.,.,0,10.000,.,.,.,
2024,20858,WPPI Energy,WI,MISO,26,253,407,0,686,0.0,0.0,0.1,0.0,0.1,263,"3,795","6,106",0,"10,164",0.0,0.0,0.1,0.0,0.1,69,258,85,0,412,578,953,543,0,"2,074",69,258,85,0,412,578,953,543,0,"2,074",10.000,15.000,15.000,0.000,
2024,20885,Withlacoochee River Elec Coop,FL,SEC,372,111,0,0,483,0.0,0.0,0.0,0.0,0.0,"1,806","1,277",0,0,"3,083",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,925,115,0,0,"1,039",0,0,0,0,0,925,115,0,0,"1,039",4.863,11.470,0.000,0.000,N/A
2024,20963,Woodruff Electric Coop Corp,AR,MISO,62,0,.,.,62,0.0,3.4,.,.,3.4,496,0,.,.,496,0.0,3.4,.,.,3.4,7,0,.,.,7,15,20,.,.,35,507,0,.,.,507,57,20,.,.,77,10.000,1.000,.,.,
2024,20997,Yellowstone Valley Elec Co-op,MT,WAUW,360,.,.,.,360,1.0,.,.,.,1.0,360,.,.,.,360,1.0,.,.,.,1.0,23,.,.,.,23,10,.,.,.,10,15,.,.,.,15,20,.,.,.,20,1.000,.,.,.,
2024,21002,York Electric Coop Inc,SC,DUK,.,2,127,.,129,.,0.0,0.0,.,0.0,.,18,"1,272",.,"1,290",.,0.0,0.0,.,0.0,.,.,.,.,.,.,0,6,.,6,.,.,.,.,.,.,0,6,.,6,.,10.000,10.000,.,
2024,21013,City of Worthington - (MN),MN,MISO,45,451,598,.,"1,094",0.0,0.1,0.1,.,0.2,754,"6,652","8,817",.,"16,223",0.0,0.1,0.1,.,0.2,17,15,20,.,52,20,16,25,.,61,17,15,20,.,52,20,19,25,.,64,16.690,14.753,14.753,.,
2024,21048,Wyandotte Municipal Serv Comm,MI,MISO,301,11,.,.,312,0.1,0.0,.,.,0.1,"2,408",182,.,.,"2,590",0.0,0.0,.,.,0.0,42,1,.,.,43,2,40,.,.,42,42,1,.,.,43,2,40,.,.,42,8.000,16.540,.,.,www.wyan.org
2024,21075,Y-W Electric Assn Inc,CO,WACM,0,1,.,.,1,0.0,0.2,.,.,0.3,2,8,.,.,10,0.0,0.2,.,.,0.2,17,29,.,.,46,.,.,.,.,.,17,29,.,.,46,.,.,.,.,.,15.420,18.400,.,.,
2024,21111,Perennial Public Power Dist,NE,SWPP,268,505,349,.,"1,122",0.1,0.0,0.0,.,0.1,"2,934","5,551","5,241",.,"13,726",0.1,0.0,0.0,.,0.1,62,45,24,.,132,0,0,0,.,0,130,95,51,.,276,0,0,0,.,0,21.000,21.000,21.000,.,https://wholesale.nppd.com/eneryefficiency/default.a
