Utility Characteristics,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,Capacity MW,,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Virtual Capacity- 1 MW and over (MW),,,,,Virtual Customers- 1 MW and over,,,,,Virtual Capacity- under 1 MW (MW),,,,,Virtual Customers- under 1 MW,,,,,PV-Paired Battery Capacity (MW),,,,,PV-Paired Installations,,,,,PV-Paired Energy Capacity (MWh),,,,,Not PV-Paired Battery Capacity (MW),,,,,Not PV-Paired Installations,,,,,Not PV-Paired Energy Capacity (MWh),,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,
2023,WI,4073,City of Columbus - (WI),MISO,DC,0.027,0.030,0.000,0.000,0.057,6,2,0,0,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.027,0.030,0.000,0.000,0.057,6,2,0,0,8,0.000,0.000,0.000,0.000,0.000
2023,WI,4607,City of Cuba City,MISO,DC,0.018,0.006,0.000,0.000,0.024,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.018,0.006,0.000,0.000,0.024,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000
2023,WI,4715,Dahlberg Light & Power Co,MISO,AC,0.411,0.123,0.000,0.000,0.534,58,2,0,0,60,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.411,0.123,0.000,0.000,0.534,58,2,0,0,60,0.000,0.000,0.000,0.000,0.000
2023,WI,5417,Dunn County Electric Coop,MISO,AC,1.226,.,.,.,1.226,126,.,.,.,126,173.406,.,.,.,173.406,.,.,.,.,0.000,.,.,.,.,0,0.100,.,.,.,0.100,99,.,.,.,99,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.015,.,.,.,0.015,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.341,0.000,0.000,0.000,1.341,228,0,0,0,228,173.406,0.000,0.000,0.000,173.406
2023,WI,5551,City of Eagle River - (WI),MISO,DC,0.000,0.338,0.000,0.000,0.338,0,4,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.338,0.000,0.000,0.338,0,4,0,0,4,0.000,0.000,0.000,0.000,0.000
2023,WI,5574,East Central Energy,MISO,AC,0.305,0.020,0.000,0.000,0.325,36,1,0,0,37,71.082,2.481,0.000,0.000,73.563,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.020,0.000,0.000,0.000,0.020,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.325,0.020,0.000,0.000,0.345,38,1,0,0,39,71.082,2.481,0.000,0.000,73.563
2023,WI,6043,City of Evansville,MISO,DC,0.456,0.003,0.000,0.000,0.459,60,1,0,0,61,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.100,0.000,0.000,0.100,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.456,0.103,0.000,0.000,0.559,60,2,0,0,62,0.000,0.000,0.000,0.000,0.000
2023,WI,6424,Florence Utility Comm,MISO,DC,0.000,0.027,0.000,0.000,0.027,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.027,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000
2023,WI,8212,Hartford Electric,MISO,DC,0.093,0.027,0.000,0.000,0.120,10,2,0,0,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.093,0.027,0.000,0.000,0.120,10,2,0,0,12,0.000,0.000,0.000,0.000,0.000
2023,WI,9124,Hustisford Utilities,MISO,DC,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2023,WI,9690,Jefferson Utilities,MISO,DC,0.109,0.228,0.000,0.000,0.337,16,8,0,0,24,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.109,0.228,0.000,0.000,0.337,16,8,0,0,24,0.000,0.000,0.000,0.000,0.000
2023,WI,9936,Juneau Utility Comm,MISO,DC,0.021,0.005,0.000,0.000,0.026,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.021,0.005,0.000,0.000,0.026,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000
2023,WI,10056,City of Kaukauna,MISO,DC,0.277,0.656,0.000,0.000,0.933,35,13,0,0,48,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.050,0,0,1,0,1,0.000,0.000,0.000,0.000,0.000,0.277,0.656,0.050,0.000,0.983,35,13,1,0,49,0.000,0.000,0.000,0.000,0.000
2023,WI,10605,Lake Mills Light & Water,MISO,DC,0.126,0.104,0.000,0.000,0.230,18,5,0,0,23,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.126,0.104,0.000,0.000,0.230,18,5,0,0,23,0.000,0.000,0.000,0.000,0.000
2023,WI,11125,City of Lodi - (WI),MISO,DC,0.112,0.005,0.000,0.000,0.117,14,1,0,0,15,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.112,0.005,0.000,0.000,0.117,14,1,0,0,15,0.000,0.000,0.000,0.000,0.000
2023,WI,11479,Madison Gas & Electric Co,MISO,AC,13.624,36.371,.,.,49.995,"2,200",301,.,.,"2,501",386.721,283.391,.,.,670.112,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.040,0.020,.,.,0.060,4,1,.,.,5,0.578,.,.,.,0.578,.,0.400,.,.,0.400,.,1,.,.,1,.,.,.,.,0.000,13.664,36.791,0.000,0.000,50.455,"2,204",303,0,0,"2,507",387.299,283.391,0.000,0.000,670.690
2023,WI,11571,Manitowoc Public Utilities,MISO,AC,0.065,0.030,0.116,.,0.211,11,3,2,.,16,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.004,0.010,.,.,0.014,1,2,.,.,3,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.065,0.030,0.116,0.000,0.211,11,3,2,0,16,0.000,0.000,0.000,0.000,0.000
2023,WI,11740,City of Marshfield - (WI),MISO,AC,0.231,0.053,.,.,0.284,38,5,.,.,43,52.386,15.517,.,.,67.903,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.231,0.053,0.000,0.000,0.284,38,5,0,0,43,52.386,15.517,0.000,0.000,67.903
2023,WI,12298,City of Menasha - (WI),MISO,DC,0.207,0.231,0.000,0.000,0.438,29,9,0,0,38,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.207,0.231,0.000,0.000,0.438,29,9,0,0,38,0.000,0.000,0.000,0.000,0.000
2023,WI,13036,Village of Mt. Horeb - (WI),MISO,DC,0.679,0.101,0.000,0.000,0.780,97,7,0,0,104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.689,0.101,0.000,0.000,0.790,98,7,0,0,105,0.000,0.000,0.000,0.000,0.000
2023,WI,13145,Village of Muscoda - (WI),MISO,DC,0.008,0.006,0.000,0.000,0.014,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.335,0.000,0.335,0,0,1,0,1,0.000,0.000,0.000,0.000,0.000,0.008,0.006,0.335,0.000,0.349,1,1,1,0,3,0.000,0.000,0.000,0.000,0.000
2023,WI,13438,Village of New Glarus - (WI),MISO,DC,0.122,0.200,0.000,0.000,0.322,17,6,0,0,23,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.122,0.200,0.000,0.000,0.322,17,6,0,0,23,0.000,0.000,0.000,0.000,0.000
2023,WI,13448,City of New Holstein - (WI),MISO,DC,0.137,0.008,0.000,0.000,0.145,15,2,0,0,17,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.020,0.000,0.000,0.020,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.137,0.028,0.000,0.000,0.165,15,3,0,0,18,0.000,0.000,0.000,0.000,0.000
2023,WI,13467,New London Electric&Water Util,MISO,DC,0.078,0.000,0.000,0.000,0.078,9,0,0,0,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.078,9,0,0,0,9,0.000,0.000,0.000,0.000,0.000
2023,WI,13481,City of New Richmond,MISO,DC,0.130,0.287,0.000,0.000,0.417,16,4,0,0,20,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.435,0.000,0.000,0.435,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.130,0.722,0.000,0.000,0.852,16,5,0,0,21,0.000,0.000,0.000,0.000,0.000
2023,WI,13697,North Central Power Co Inc,MISO,AC,0.404,.,.,.,0.404,48,.,.,.,48,67.317,.,.,.,67.317,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.404,0.000,0.000,0.000,0.404,48,0,0,0,48,67.317,0.000,0.000,0.000,67.317
2023,WI,13780,Northern States Power Co,MISO,AC,2.520,0.505,.,.,3.025,334,25,.,.,359,.,.,.,.,0.000,0.334,2.695,.,.,3.029,100,49,.,.,149,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.854,3.200,0.000,0.000,6.054,434,74,0,0,508,0.000,0.000,0.000,0.000,0.000
2023,WI,13815,Northwestern Wisconsin Elec Co,MISO,AC,0.639,0.103,.,.,0.742,86,11,.,.,97,163.848,38.700,.,.,202.548,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.020,0.040,.,.,0.060,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.659,0.143,0.000,0.000,0.802,87,13,0,0,100,163.848,38.700,0.000,0.000,202.548
2023,WI,13936,Oakdale Electric Coop,MISO,AC,1.122,0.039,0.000,0.000,1.161,141,3,0,0,144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.200,0.000,0.000,0.000,0.200,93,0,0,0,93,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.010,0.000,0.000,0.000,0.010,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.332,0.039,0.000,0.000,1.371,236,3,0,0,239,0.000,0.000,0.000,0.000,0.000
2023,WI,13963,Oconomowoc Utilities,MISO,DC,0.465,0.017,0.000,0.000,0.482,67,3,0,0,70,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.465,0.017,0.000,0.000,0.482,67,3,0,0,70,0.000,0.000,0.000,0.000,0.000
2023,WI,15159,City of Plymouth - (WI),MISO,DC,0.442,1.104,0.000,0.000,1.546,51,14,0,0,65,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.100,0.000,0.000,0.000,0.100,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.130,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.542,1.234,0.000,0.000,1.776,52,15,0,0,67,0.000,0.000,0.000,0.000,0.000
2023,WI,15312,Village of Prairie Du Sac - (WI),MISO,DC,0.148,0.153,0.000,0.000,0.301,24,8,0,0,32,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.148,0.153,0.000,0.000,0.301,24,8,0,0,32,0.000,0.000,0.000,0.000,0.000
2023,WI,15344,Polk-Burnett Electric Coop,MISO,AC,1.361,0.114,.,.,1.475,174,9,.,.,183,294.149,30.127,.,.,324.276,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.039,.,.,.,0.039,1,.,.,.,1,68.600,.,.,.,68.600,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.400,0.114,0.000,0.000,1.514,175,9,0,0,184,362.749,30.127,0.000,0.000,392.876
2023,WI,15804,Reedsburg Utility Comm,MISO,DC,0.122,0.430,0.000,0.000,0.552,17,10,0,0,27,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.122,0.430,0.000,0.000,0.552,17,10,0,0,27,0.000,0.000,0.000,0.000,0.000
2023,WI,15978,City of Richland Center - (WI),MISO,DC,0.034,0.055,0.000,0.000,0.089,4,4,0,0,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.034,0.055,0.000,0.000,0.089,4,4,0,0,8,0.000,0.000,0.000,0.000,0.000
2023,WI,16082,City of River Falls,MISO,DC,0.572,0.865,0.000,0.000,1.437,83,15,0,0,98,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.572,0.865,0.000,0.000,1.437,83,15,0,0,98,0.000,0.000,0.000,0.000,0.000
2023,WI,16196,Rock Energy Cooperative,MISO,AC,0.447,.,.,.,0.447,54,.,.,.,54,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.447,0.000,0.000,0.000,0.447,54,0,0,0,54,0.000,0.000,0.000,0.000,0.000
2023,WI,16740,Scenic Rivers Energy Coop,MISO,AC,1.985,.,0.286,.,2.271,211,.,4,.,215,"1,502.100",.,399.711,.,"1,901.811",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.088,.,.,.,0.088,7,.,.,.,7,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.019,.,.,.,0.019,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.004,0.000,0.286,0.000,2.290,212,0,4,0,216,"1,502.100",0.000,399.711,0.000,"1,901.811"
2023,WI,17324,Slinger Utilities,MISO,DC,0.044,0.107,0.000,0.000,0.151,5,2,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.044,0.107,0.000,0.000,0.151,5,2,0,0,7,0.000,0.000,0.000,0.000,0.000
2023,WI,18181,City of Stoughton - (WI),MISO,DC,0.967,0.548,0.000,0.000,1.515,125,10,0,0,135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.967,0.548,0.000,0.000,1.515,125,10,0,0,135,0.000,0.000,0.000,0.000,0.000
