,,,,,Capacity MW,,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Virtual Capacity- 1 MW and over (MW),,,,,Virtual Customers- 1 MW and over,,,,,Virtual Capacity- under 1 MW (MW),,,,,Virtual Customers- under 1 MW,,,,,PV-Paired Battery Capacity (MW),,,,,PV-Paired Installations,,,,,PV-Paired Energy Capacity (MWh),,,,,Not PV-Paired Battery Capacity (MW),,,,,Not PV-Paired Installations,,,,,Not PV-Paired Energy Capacity (MWh),,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,
Year,State,Utility Number,Utility Name,BA Code,Type,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2024,MN,14468,People's Cooperative Services,MISO,AC,4.723,1.448,0.000,0.000,6.171,276,49,0,0,325,"4,876.260","1,279.177",0.000,0.000,"6,155.437",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.250,0.000,0.000,0.000,0.250,148,0,0,0,148,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.070,0.099,0.000,0.000,0.169,4,4,0,0,8,87.246,120.162,0.000,0.000,207.408,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,5.043,1.547,0.000,0.000,6.590,428,53,0,0,481,"4,963.506","1,399.339",0.000,0.000,"6,362.845"
2024,MN,16181,Rochester Public Utilities,MISO,AC,4.898,0.962,.,.,5.860,618,32,.,.,650,"4,659.473",346.019,.,.,"5,005.492",.,.,.,.,0.000,.,.,.,.,0,0.286,.,.,.,0.286,208,.,.,.,208,0.050,.,.,.,0.050,8,.,.,.,8,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.187,0.962,0.000,0.000,6.149,827,32,0,0,859,"4,659.473",346.019,0.000,0.000,"5,005.492"
2024,MN,16368,Runestone Electric Assn,MISO,AC,1.005,0.080,.,.,1.085,63,2,.,.,65,763.000,118.000,.,.,881.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.060,0.039,.,.,0.099,5,1,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.065,0.119,0.000,0.000,1.184,68,3,0,0,71,763.000,118.000,0.000,0.000,881.000
2024,MN,16971,Shakopee Public Utilities Comm,MISO,AC,2.290,0.296,0.045,.,2.631,313,13,2,.,328,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.290,0.296,0.045,0.000,2.631,313,13,2,0,328,0.000,0.000,0.000,0.000,0.000
2024,MN,17267,Sioux Valley SW Elec Coop,SWPP,DC,0.616,0.068,.,.,0.684,29,3,.,.,32,27.123,3.436,.,.,30.559,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.025,.,.,.,0.025,1,.,.,.,1,2.600,.,.,.,2.600,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.641,0.068,0.000,0.000,0.709,30,3,0,0,33,29.723,3.436,0.000,0.000,33.159
2024,MN,17550,South Central Electric Assn,MISO,AC,1.074,0.217,.,.,1.291,40,6,.,.,46,"1,010.242",191.492,.,.,"1,201.734",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.045,0.138,.,.,0.183,6,7,.,.,13,100.725,133.680,.,.,234.405,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.119,0.355,0.000,0.000,1.474,46,13,0,0,59,"1,110.967",325.172,0.000,0.000,"1,436.139"
2024,MN,18019,Stearns Cooperative Elec Assn,MISO,AC,2.880,0.341,0.040,.,3.261,204,11,1,.,216,"2,704.632",216.225,69.226,.,"2,990.083",.,.,.,.,0.000,.,.,.,.,0,0.018,0.000,0.000,.,0.018,26,0,0,.,26,0.123,0.000,0.000,.,0.123,6,0,0,.,6,0,0,0,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.244,0.020,0.000,.,0.264,9,1,0,.,10,152.671,0.000,0.000,.,152.671,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.142,0.361,0.040,0.000,3.543,239,12,1,0,252,"2,857.303",216.225,69.226,0.000,"3,142.754"
2024,MN,18047,Steele-Waseca Cooperative Electric,MISO,AC,3.425,.,.,.,3.425,214,.,.,.,214,"5,206.700",11.000,.,.,"5,217.700",.,.,.,.,0.000,.,.,.,.,0,.,0.096,.,.,0.096,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.763,.,.,.,0.763,22,.,.,.,22,644.300,.,.,.,644.300,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.188,0.096,0.000,0.000,4.284,236,1,0,0,237,"5,851.000",11.000,0.000,0.000,"5,862.000"
2024,MN,19157,MiEnergy Cooperative,MISO,AC,7.825,3.163,.,.,10.988,391,101,.,.,492,"7,655.046","3,094.301",.,.,"10,749.347",.,.,.,.,0.000,.,.,.,.,0,0.074,.,.,.,0.074,95,.,.,.,95,0.073,.,.,.,0.073,10,.,.,.,10,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.146,0.055,.,.,0.201,10,2,.,.,12,63.431,26.112,.,.,89.543,0.036,.,.,.,0.036,1,.,.,.,1,0.000,.,.,.,0.000,8.081,3.218,0.000,0.000,11.299,497,103,0,0,600,"7,718.477","3,120.413",0.000,0.000,"10,838.890"
2024,MN,20639,"Wild Rice Electric Coop, Inc",MISO,AC,1.571,0.194,.,.,1.765,67,8,.,.,75,"1,186.749",62.394,.,.,"1,249.143",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.006,0.050,.,.,0.056,2,1,.,.,3,0.000,20.620,.,.,20.620,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.577,0.244,0.000,0.000,1.821,69,9,0,0,78,"1,186.749",83.014,0.000,0.000,"1,269.763"
2024,MN,20737,Willmar Municipal Utilities,MISO,AC,0.111,0.020,.,.,0.131,12,1,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.005,.,.,.,0.005,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.111,0.020,0.000,0.000,0.131,12,1,0,0,13,0.000,0.000,0.000,0.000,0.000
2024,MN,20996,Wright-Hennepin Coop Elec Assn,MISO,AC,4.058,0.645,.,.,4.703,330,21,.,.,351,"1,996.186",147.733,.,.,"2,143.919",.,.,.,.,0.000,.,.,.,.,0,0.075,0.000,.,.,0.075,40,0,.,.,40,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.080,.,.,.,0.080,5,.,.,.,5,10.370,.,.,.,10.370,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.213,0.645,0.000,0.000,4.858,375,21,0,0,396,"2,006.556",147.733,0.000,0.000,"2,154.289"
2024,MN,21013,City of Worthington - (MN),MISO,AC,0.014,.,.,.,0.014,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.014,0.000,0.000,0.000,0.014,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2024,MN,25177,Dakota Electric Association,MISO,AC,15.350,0.773,.,.,16.123,"1,548",23,.,.,"1,571",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.110,0.095,.,.,0.205,6,4,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,15.460,0.868,0.000,0.000,16.328,"1,554",27,0,0,"1,581",0.000,0.000,0.000,0.000,0.000
2024,MN,40304,Minnesota Valley Coop L&P Assn,MISO,AC,0.624,.,.,.,0.624,36,.,.,.,36,0.578,.,.,.,0.578,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.173,.,.,.,0.173,5,.,.,.,5,0.048,.,.,.,0.048,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.797,0.000,0.000,0.000,0.797,41,0,0,0,41,0.626,0.000,0.000,0.000,0.626
2024,MN,99999,Adjustment 2024,MISO,,-17.884,-12.192,-3.185,.,-33.261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,-0.007,.,.,.,-0.007,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-17.890,-12.192,-3.185,.,-33.267,.,.,.,.,.,.,.,.,.,.
2024,MN,99999,Adjustment 2024,SWPP,,-0.107,-0.012,.,.,-0.119,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.107,-0.012,.,.,-0.119,.,.,.,.,.,.,.,.,.,.
2024,MO,1775,Black River Electric Coop - (MO),AECI,AC,0.529,.,.,.,0.529,97,.,.,.,97,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.008,.,.,.,0.008,3,.,.,.,3,.,.,.,.,0.000,0.014,.,.,.,0.014,3,.,.,.,3,.,.,.,.,0.000,0.551,0.000,0.000,0.000,0.551,103,0,0,0,103,0.000,0.000,0.000,0.000,0.000
2024,MO,2001,Boone Electric Coop,AECI,AC,3.120,0.190,.,.,3.310,330,4,.,.,334,"2,282.000",91.000,.,.,"2,373.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.015,.,.,.,0.015,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.135,0.190,0.000,0.000,3.325,331,4,0,0,335,"2,282.000",91.000,0.000,0.000,"2,373.000"
2024,MO,3113,City of Carthage - (MO),SWPP,AC,0.568,0.069,.,.,0.637,63,6,.,.,69,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.568,0.069,0.000,0.000,0.637,63,6,0,0,69,0.000,0.000,0.000,0.000,0.000
2024,MO,3268,Central Missouri Elec Coop Inc,AECI,AC,1.314,.,.,.,1.314,109,.,.,.,109,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.316,0.000,0.000,0.000,1.316,110,0,0,0,110,0.000,0.000,0.000,0.000,0.000
2024,MO,3600,Citizens Electric Corporation - (MO),MISO,AC,2.271,0.116,.,.,2.387,261,7,.,.,268,"3,403.658",181.140,.,.,"3,584.798",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.013,0.000,.,.,0.013,2,0,.,.,2,17.563,0.000,.,.,17.563,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.284,0.116,0.000,0.000,2.400,263,7,0,0,270,"3,421.221",181.140,0.000,0.000,"3,602.361"
2024,MO,4045,City of Columbia - (MO),MISO,DC,4.461,1.332,0.310,.,6.103,552,45,2,.,599,"2,405.000",496.000,0.000,.,"2,901.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.001,.,.,0.001,.,1,.,.,1,.,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.461,1.333,0.310,0.000,6.104,552,46,2,0,600,"2,405.000",496.000,0.000,0.000,"2,901.000"
2024,MO,4063,Co-Mo Electric Coop Inc,AECI,AC,2.666,0.180,.,.,2.846,229,5,.,.,234,811.462,2.993,.,.,814.455,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.258,.,.,.,0.258,18,.,.,.,18,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.004,.,.,0.004,.,2,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.666,0.184,0.000,0.000,2.850,229,7,0,0,236,811.462,2.993,0.000,0.000,814.455
2024,MO,4160,Callaway Electric Cooperative,AECI,AC,1.397,0.201,.,.,1.598,138,6,.,.,144,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.400,0.201,0.000,0.000,1.601,139,6,0,0,145,0.000,0.000,0.000,0.000,0.000
2024,MO,4237,Consolidated Electric Coop,AECI,AC,0.859,0.607,.,.,1.466,61,16,.,.,77,180.342,82.520,.,.,262.862,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.037,.,.,.,0.037,6,.,.,.,6,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.029,.,.,.,0.029,7,.,.,.,7,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.888,0.607,0.000,0.000,1.495,68,16,0,0,84,180.342,82.520,0.000,0.000,262.862
2024,MO,4524,"Crawford Electric Coop, Inc",AECI,AC,1.045,0.043,.,.,1.088,108,5,.,.,113,162.175,2.985,.,.,165.160,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.045,0.043,0.000,0.000,1.088,108,5,0,0,113,162.175,2.985,0.000,0.000,165.160
2024,MO,4675,Cuivre River Electric Coop Inc,AECI,AC,2.322,0.008,0.000,0.000,2.330,265,1,0,0,266,"1,704.136",0.160,0.000,0.000,"1,704.296",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.322,0.008,0.000,0.000,2.330,265,1,0,0,266,"1,704.136",0.160,0.000,0.000,"1,704.296"
2024,MO,5860,Empire District Electric Co,SWPP,DC,62.961,38.196,1.106,.,102.263,"4,847",474,8,.,"5,329",292.316,137.402,.,.,429.718,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.013,.,.,.,0.013,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,62.974,38.196,1.106,0.000,102.276,"4,849",474,8,0,"5,331",292.316,137.402,0.000,0.000,429.718
2024,MO,6181,"Farmers Electric Coop, Inc - (MO)",AECI,AC,1.448,0.160,.,.,1.608,139,4,.,.,143,962.254,136.264,.,.,"1,098.518",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.025,.,.,.,0.025,2,.,.,.,2,6.020,.,.,.,6.020,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.473,0.160,0.000,0.000,1.633,141,4,0,0,145,968.274,136.264,0.000,0.000,"1,104.538"
2024,MO,6205,City of Farmington - (MO),MISO,AC,0.188,0.078,.,.,0.266,20,2,.,.,22,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.188,0.078,0.000,0.000,0.266,20,2,0,0,22,0.000,0.000,0.000,0.000,0.000
2024,MO,7024,Gascosage Electric Coop,AECI,AC,0.540,.,.,.,0.540,50,.,.,.,50,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.540,0.000,0.000,0.000,0.540,50,0,0,0,50,0.000,0.000,0.000,0.000,0.000
2024,MO,8055,City of Hannibal - (MO),MISO,AC,0.065,.,.,.,0.065,13,.,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.064,.,.,.,0.064,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.129,0.000,0.000,0.000,0.129,14,0,0,0,14,0.000,0.000,0.000,0.000,0.000
2024,MO,8934,"Howell-Oregon Elec Coop, Inc",AECI,AC,2.251,0.169,0.600,.,3.020,215,8,3,.,226,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.254,0.169,0.600,0.000,3.023,216,8,3,0,227,0.000,0.000,0.000,0.000,0.000
2024,MO,9231,City of Independence - (MO),SWPP,AC,5.590,0.234,.,.,5.824,742,31,.,.,773,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.590,0.236,0.000,0.000,5.826,742,32,0,0,774,0.000,0.000,0.000,0.000,0.000
2024,MO,9331,Intercounty Electric Coop Assn - (MO),AECI,AC,3.195,.,.,.,3.195,309,.,.,.,309,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.497,.,.,.,0.497,50,.,.,.,50,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.195,0.000,0.000,0.000,3.195,309,0,0,0,309,0.000,0.000,0.000,0.000,0.000
2024,MO,10000,Evergy Metro,SWPP,DC,30.665,21.161,1.641,.,53.467,"3,604",840,55,.,"4,499",999.545,257.868,25.948,.,"1,283.361",1.351,0.039,.,.,1.390,466,3,.,.,469,.,.,.,.,0.000,.,.,.,.,0,0.185,.,.,.,0.185,19,.,.,.,19,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.011,.,0.050,.,0.061,4,.,1,.,5,0.300,.,.,.,0.300,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,32.027,21.200,1.691,0.000,54.918,"4,074",843,56,0,"4,973",999.845,257.868,25.948,0.000,"1,283.661"
2024,MO,10370,City of Kirkwood - (MO),MISO,AC,0.346,.,.,.,0.346,44,.,.,.,44,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.346,0.000,0.000,0.000,0.346,44,0,0,0,44,0.000,0.000,0.000,0.000,0.000
2024,MO,10603,"Laclede Electric Coop, Inc",AECI,AC,3.103,0.734,.,.,3.837,293,23,.,.,316,447.622,111.788,.,.,559.410,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.103,0.734,0.000,0.000,3.837,293,23,0,0,316,447.622,111.788,0.000,0.000,559.410
2024,MO,10832,City of Lebanon - (MO),AECI,AC,0.105,0.115,.,.,0.220,13,3,.,.,16,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.105,0.115,0.000,0.000,0.220,13,3,0,0,16,0.000,0.000,0.000,0.000,0.000
2024,MO,11463,Macon Electric Coop,AECI,AC,0.680,0.500,.,.,1.180,66,13,.,.,79,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.680,0.500,0.000,0.000,1.180,66,13,0,0,79,0.000,0.000,0.000,0.000,0.000
2024,MO,12698,Evergy Missouri West,SWPP,AC,56.044,24.627,0.891,.,81.562,"5,239",875,21,.,"6,135","2,057.589",403.300,11.412,.,"2,472.301",.,.,.,.,0.000,.,.,.,.,0,0.851,0.046,0.000,.,0.897,255,5,0,.,260,0.085,.,.,.,0.085,10,.,.,.,10,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.023,0.006,.,.,0.029,10,2,.,.,12,1.384,.,.,.,1.384,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,56.918,24.679,0.891,0.000,82.488,"5,504",882,21,0,"6,407","2,058.973",403.300,11.412,0.000,"2,473.685"
