Utility Characteristics,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,
,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2015,13962,Oconee Electric Member Corp,GA,0.008, , , ,0.008,2, , , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2,0,0,0,0,0
2015,13998,Ohio Edison Co,OH,2.215,11.849,0.040,0.000,14.104,293,100,2,0,395,0.000,0.000,0.000,0.000,0.000,0.764,1.573,1.050,0.000,3.387,73,31,3,0,107,0.000,0.000,0.000,0.000,0.000,0.000,0.900,2.507,0.000,3.407,0,3,2,0,5,0.000,0.000,0.000,0.000,0.000,2.979,14.322,3.597,0.000,20.898,366,134,7,0,507,0,0,0,0,0
2015,14006,Ohio Power Co,OH,4.368,15.345,1.170,0.000,20.883,612,188,25,0,825,128.635,236.190,11.877,0.000,376.702,0.319,2.261,9.000,0.000,11.580,58,24,2,0,84,5.478,37.923,"1,101.600",0.000,"1,145.001",0.001,3.807,1.000,0.000,4.808,1,5,1,0,7,0.000,2.400,0.000,0.000,2.400,4.688,21.413,11.170,0.000,37.271,671,217,28,0,916,134,277,"1,113",0,"1,524"
2015,14012,"Ohop Mutual Light Company, Inc",WA,0.018, , , ,0.018,3, , , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.018,0.000,0.000,0.000,0.018,3,0,0,0,3,0,0,0,0,0
2015,14055,PUD No 1 of Okanogan County,WA,0.168,0.098, , ,0.266,33,5, , ,38,146.188,79.903, , ,226.091, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.168,0.098,0.000,0.000,0.266,33,5,0,0,38,146,80,0,0,226
2015,14062,Oklahoma Electric Coop Inc,OK,0.138, , , ,0.138,33, , , ,33, , , , ,0.000,0.083, , , ,0.083,24, , , ,24, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.221,0.000,0.000,0.000,0.221,57,0,0,0,57,0,0,0,0,0
2015,14063,Oklahoma Gas & Electric Co,AR,0.064,0.001, , ,0.065,12,4, , ,16, , , , ,0.000,0.004,0.038, , ,0.042,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.068,0.039,0.000,0.000,0.107,13,5,0,0,18,0,0,0,0,0
2015,14063,Oklahoma Gas & Electric Co,OK,0.772,0.226, , ,0.998,216,26, , ,242, , , , ,0.000,0.124,0.509, , ,0.633,14,8, , ,22, , , , ,0.000,0.019,0.090, , ,0.109,3,2, , ,5, , , , ,0.000,0.915,0.825,0.000,0.000,1.740,233,36,0,0,269,0,0,0,0,0
2015,14074,"Okanogan County Elec Coop, Inc",WA,0.120, , , ,0.120,31, , , ,31,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.120,0.000,0.000,0.000,0.120,31,0,0,0,31,0,0,0,0,0
2015,14109,"Oregon Trail El Cons Coop, Inc",OR,0.117,0.063, , ,0.180,32,8, , ,40, , , , ,0.000,0.013, , , ,0.013,4, , , ,4, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.130,0.063,0.000,0.000,0.193,36,8,0,0,44,0,0,0,0,0
2015,14127,Omaha Public Power District,NE,0.210,0.033, , ,0.243,35,3, , ,38,25.868,0.107, , ,25.975,0.037,0.002, , ,0.039,8,2, , ,10,0.000,0.000, , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.247,0.035,0.000,0.000,0.282,43,5,0,0,48,26,0,0,0,26
2015,14154,Orange & Rockland Utils Inc,NY,22.415,9.331,2.360,0.000,34.106,"3,227",113,2,0,"3,342", , , , ,0.000,0.000,0.012,0.000,0.000,0.012,0,2,0,0,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,22.415,9.343,2.360,0.000,34.118,"3,227",115,2,0,"3,344",0,0,0,0,0
2015,14170,Orcas Power & Light Coop,WA,0.930,0.230, , ,1.160,180,22, , ,202,852.796,181.607, , ,"1,034.403",0.020, , , ,0.020,2, , , ,2,6.612, , , ,6.612,0.060,0.020, , ,0.080,2,1, , ,3,34.338,0.000, , ,34.338,1.010,0.250,0.000,0.000,1.260,184,23,0,0,207,894,182,0,0,"1,075"
2015,14175,"Tri-County Electric Coop, Inc",SC,0.039, , , ,0.039,6, , , ,6,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.039,0.000,0.000,0.000,0.039,6,0,0,0,6,0,0,0,0,0
2015,14192,Osage Valley Elec Coop Assn,MO,0.265,0.040, , ,0.305,25,3, , ,28, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.265,0.040,0.000,0.000,0.305,25,3,0,0,28,0,0,0,0,0
2015,14224,Otero County Electric Coop Inc,NM,3.100,0.120, , ,3.220,848,7, , ,855, , , , ,0.000,0.012, , , ,0.012,3, , , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,3.112,0.120,0.000,0.000,3.232,851,7,0,0,858,0,0,0,0,0
2015,14229,City of Ottawa - (KS),KS,0.003, , , ,0.003,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0,0,0,0,0
2015,14232,Otter Tail Power Co,MN,0.067,0.119, , ,0.186,9,8, , ,17, , , , ,0.000,0.081,0.099, , ,0.180,3,7, , ,10, , , , ,0.000, ,0.035, , ,0.035, ,1, , ,1, , , , ,0.000,0.148,0.253,0.000,0.000,0.401,12,16,0,0,28,0,0,0,0,0
2015,14232,Otter Tail Power Co,ND,0.006,0.020, , ,0.026,1,1, , ,2, , , , ,0.000,0.014,0.030, , ,0.044,2,1, , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.020,0.050,0.000,0.000,0.070,3,2,0,0,5,0,0,0,0,0
2015,14232,Otter Tail Power Co,SD, ,0.040, , ,0.040, ,2, , ,2, , , , ,0.000,0.003,0.002, , ,0.005,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.003,0.042,0.000,0.000,0.045,1,3,0,0,4,0,0,0,0,0
2015,14245,Overton Power District No 5,NV,0.311, ,0.024, ,0.335,44, ,2, ,46,220.325, ,24.411, ,244.736, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.311,0.000,0.024,0.000,0.335,44,0,2,0,46,220,0,24,0,245
2015,14246,City of Owatonna - (MN),MN,0.024, , , ,0.024,3, , , ,3,3.708, , , ,3.708, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.024,0.000,0.000,0.000,0.024,3,0,0,0,3,4,0,0,0,4
2015,14251,Owen Electric Coop Inc,KY,0.220, , , ,0.220,9, , , ,9, , , , ,0.000,0.002, , , ,0.002,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.222,0.000,0.000,0.000,0.222,10,0,0,0,10,0,0,0,0,0
2015,14285,Ozark Border Electric Coop,MO,0.083,0.010, , ,0.093,7,1, , ,8, , , , ,0.000, ,0.003, , ,0.003, ,1, , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.083,0.013,0.000,0.000,0.096,7,2,0,0,9,0,0,0,0,0
2015,14288,Ozark Electric Coop Inc - (MO),MO,0.297, , , ,0.297,37, , , ,37,119.000, , , ,119.000,0.006, , , ,0.006,1, , , ,1,0.000, , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.303,0.000,0.000,0.000,0.303,38,0,0,0,38,119,0,0,0,119
2015,14289,Ozarks Electric Coop Corp - (AR),AR,0.328,0.009, , ,0.337,59,1, , ,60, , , , ,0.000,0.002,0.009, , ,0.011,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.330,0.018,0.000,0.000,0.348,60,2,0,0,62,0,0,0,0,0
2015,14324,PUD No 2 of Pacific County,WA,0.050,0.012, , ,0.062,11,3, , ,14,0.180,0.140, , ,0.320,0.004, , , ,0.004,2, , , ,2,0.020, , , ,0.020, ,0.015, , ,0.015, ,1, , ,1, ,0.000, , ,0.000,0.054,0.027,0.000,0.000,0.081,13,4,0,0,17,0,0,0,0,0
2015,14328,Pacific Gas & Electric Co,CA,"1,057.875",371.304,343.038, ,"1,772.217","2,09,001","5,798","1,530", ,"2,16,329", , , , ,0.000,0.956,0.627,8.963, ,10.546,148,33,38, ,219, , , , ,0.000,0.862,6.174,58.553, ,65.589,108,37,152, ,297, , , , ,0.000,"1,059.693",378.105,410.554,0.000,"1,848.352","2,09,257","5,868","1,720",0,"2,16,845",0,0,0,0,0
2015,14354,PacifiCorp,CA,1.463,1.458,0.587,0.000,3.508,189,23,7,0,219, , , , ,0.000,0.001,0.005,0.000,0.000,0.006,1,2,0,0,3, , , , ,0.000,0.011,0.000,0.000,0.000,0.011,2,0,0,0,2, , , , ,0.000,1.475,1.463,0.587,0.000,3.525,192,25,7,0,224,0,0,0,0,0
2015,14354,PacifiCorp,ID,0.430,0.305,0.000,0.000,0.735,74,16,0,0,90, , , , ,0.000,0.213,0.057,0.000,0.000,0.270,61,8,0,0,69, , , , ,0.000,0.008,0.000,0.000,0.000,0.008,2,0,0,0,2, , , , ,0.000,0.651,0.362,0.000,0.000,1.013,137,24,0,0,161,0,0,0,0,0
2015,14354,PacifiCorp,OR,16.394,19.935,2.697,0.000,39.026,"3,756",568,129,0,"4,453", , , , ,0.000,0.068,0.087,0.000,0.000,0.155,17,9,0,0,26, , , , ,0.000,0.061,1.755,0.000,0.000,1.816,7,12,0,0,19, , , , ,0.000,16.523,21.777,2.697,0.000,40.997,"3,780",589,129,0,"4,498",0,0,0,0,0
2015,14354,PacifiCorp,UT,31.390,20.018,3.933,0.000,55.341,"6,029",476,57,0,"6,562", , , , ,0.000,0.145,0.031,0.000,0.000,0.176,44,9,0,0,53, , , , ,0.000,0.074,0.226,0.000,0.000,0.300,14,8,0,0,22, , , , ,0.000,31.609,20.275,3.933,0.000,55.817,"6,087",493,57,0,"6,637",0,0,0,0,0
2015,14354,PacifiCorp,WA,2.110,1.244,0.026,0.000,3.380,312,54,3,0,369, , , , ,0.000,0.030,0.000,0.000,0.000,0.030,4,0,0,0,4, , , , ,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0, , , , ,0.000,2.140,1.244,0.026,0.000,3.410,316,54,3,0,373,0,0,0,0,0
2015,14354,PacifiCorp,WY,0.369,0.328,0.000,0.000,0.697,99,34,0,0,133, , , , ,0.000,0.177,0.101,0.000,0.000,0.278,51,14,0,0,65, , , , ,0.000,0.031,0.021,0.000,0.000,0.052,7,3,0,0,10, , , , ,0.000,0.577,0.450,0.000,0.000,1.027,157,51,0,0,208,0,0,0,0,0
2015,14373,Page Utility Enterprises,AZ,0.018,0.034, , ,0.052,5,2, , ,7,0.000,0.000, , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.018,0.034,0.000,0.000,0.052,5,2,0,0,7,0,0,0,0,0
2015,14398,Palmetto Electric Coop Inc,SC,0.083,0.027, , ,0.110,13,2, , ,15, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.083,0.027,0.000,0.000,0.110,13,2,0,0,15,0,0,0,0,0
2015,14401,City of Palo Alto - (CA),CA,3.259,4.143,0.000,0.000,7.402,804,55,0,0,859,133.240,0.000,0.000,0.000,133.240, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,3.259,4.143,0.000,0.000,7.402,804,55,0,0,859,133,0,0,0,133
2015,14424,"Panola-Harrison Elec Coop, Inc",LA,0.398,0.005, , ,0.403,69,4, , ,73, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.398,0.005,0.000,0.000,0.403,69,4,0,0,73,0,0,0,0,0
2015,14426,Panhandle Rural El Member Assn,NE,0.000,0.005, , ,0.005,0,1,0,0,1,0.000, , , ,0.000,0.012,0.002, , ,0.014,1,1, , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.012,0.007,0.000,0.000,0.019,1,2,0,0,3,0,0,0,0,0
2015,14468,People's Cooperative Services,MN,0.282,0.334, , ,0.616,32,10, , ,42,225.794,155.217, , ,381.011,0.179, , , ,0.179,8, , , ,8,125.350, , , ,125.350, , , , ,0.000, , , , ,0, , , , ,0.000,0.461,0.334,0.000,0.000,0.795,40,10,0,0,50,351,155,0,0,506
2015,14471,Parke County Rural E M C,IN,0.086, , , ,0.086,5, , , ,5,12.852, , , ,12.852, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.086,0.000,0.000,0.000,0.086,5,0,0,0,5,13,0,0,0,13
2015,14500,Park Electric Coop Inc,MT,0.104, , , ,0.104,18, , , ,18,55.273, , , ,55.273,0.023, , , ,0.023,4, , , ,4,2.079, , , ,2.079,0.013, , , ,0.013,1, , , ,1,15.440, , , ,15.440,0.140,0.000,0.000,0.000,0.140,23,0,0,0,23,73,0,0,0,73
2015,14505,Parkland Light & Water Company,WA,0.002,0.007, , ,0.009,2,1, , ,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.002,0.007,0.000,0.000,0.009,2,1,0,0,3,0,0,0,0,0
2015,14534,City of Pasadena - (CA),CA,3.151,3.524, , ,6.675,416,20, , ,436,"2,273.994",343.784, , ,"2,617.778", , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,3.151,3.524,0.000,0.000,6.675,416,20,0,0,436,"2,274",344,0,0,"2,618"
2015,14537,Pascoag Utility District,RI,0.015, , , ,0.015,3, , , ,3,7.800, , , ,7.800, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.015,0.000,0.000,0.000,0.015,3,0,0,0,3,8,0,0,0,8
2015,14557,"Pee Dee Electric Coop, Inc",SC,0.016, , , ,0.016,1, , , ,1,17.430, , , ,17.430,0.002, , , ,0.002,1, , , ,1,0.008, , , ,0.008, , , , ,0.000, , , , ,0, , , , ,0.000,0.018,0.000,0.000,0.000,0.018,2,0,0,0,2,17,0,0,0,17
2015,14563,Pearl River Valley El Pwr Assn,MS,0.029,0.000,0.000,0.000,0.029,4,0,0,0,4,12.557,0.000,0.000,0.000,12.557,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.029,4,0,0,0,4,13,0,0,0,13
2015,14599,"Paulding-Putman Elec Coop, Inc",OH,0.040,0.000,0.000,0.000,0.040,9,0,0,0,9,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.100,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.000,0.140,10,0,0,0,10,0,0,0,0,0
2015,14600,Payson City Corporation,UT,0.100, , , ,0.100,20, , , ,20, , , , ,0.000,0.002, , , ,0.002,2, , , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.102,0.000,0.000,0.000,0.102,22,0,0,0,22,0,0,0,0,0
2015,14605,City of Peabody - (MA),MA,0.125,0.174, , ,0.299,15,2, , ,17, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.001, , , ,0.001,1, , , ,1, , , , ,0.000,0.126,0.174,0.000,0.000,0.300,16,2,0,0,18,0,0,0,0,0
2015,14606,"Peace River Electric Coop, Inc",FL,0.538,0.025, , ,0.563,72,2, , ,74,320.991,15.775, , ,336.766, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.538,0.025,0.000,0.000,0.563,72,2,0,0,74,321,16,0,0,337
2015,14610,Orlando Utilities Comm,FL,1.021,3.313, , ,4.334,179,23, , ,202,397.475,"1,076.948", , ,"1,474.423", , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.021,3.313,0.000,0.000,4.334,179,23,0,0,202,397,"1,077",0,0,"1,474"
2015,14624,PUD No 2 of Grant County,WA,0.134,0.052, , ,0.186,27,5, , ,32,70.000,1.000, , ,71.000,0.003, , , ,0.003,2, , , ,2,0.008, , , ,0.008, , , , ,0.000, , , , ,0, , , , ,0.000,0.137,0.052,0.000,0.000,0.189,29,5,0,0,34,70,1,0,0,71
2015,14626,"Pedernales Electric Coop, Inc",TX,4.500,0.200,0.000,0.000,4.700,866,2,0,0,868, , , , ,0.000,0.148,0.000,0.000,0.000,0.148,35,0,0,0,35, , , , ,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0, , , , ,0.000,4.648,0.200,0.000,0.000,4.848,901,2,0,0,903,0,0,0,0,0
2015,14653,PUD No 1 of Pend Oreille County,WA,0.012,0.000,0.000,0.000,0.012,3,0,0,0,3, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.012,0.000,0.000,0.000,0.012,3,0,0,0,3,0,0,0,0,0
2015,14668,Peninsula Light Company,WA,0.389, , , ,0.389,67, , , ,67, , , , ,0.000,0.001, , , ,0.001,2, , , ,2, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.390,0.000,0.000,0.000,0.390,69,0,0,0,69,0,0,0,0,0
2015,14711,Pennsylvania Electric Co,PA,2.494,2.163,0.000,0.000,4.657,323,52,0,0,375,0.000,0.000,0.000,0.000,0.000,0.161,0.059,0.000,0.000,0.220,34,11,0,0,45,0.000,0.000,0.000,0.000,0.000,0.000,1.167,2.610,0.000,3.777,0,7,2,0,9,0.000,0.000,0.000,0.000,0.000,2.655,3.389,2.610,0.000,8.654,357,70,2,0,429,0,0,0,0,0
2015,14715,PPL Electric Utilities Corp,PA,21.823,45.671,9.192,0.000,76.686,"3,032",479,43,0,"3,554", , , , ,0.000,0.268,0.151,0.000,0.000,0.419,92,19,0,0,111, , , , ,0.000,0.143,20.671,1.000,0.000,21.814,8,24,1,0,33, , , , ,0.000,22.234,66.493,10.192,0.000,98.919,"3,132",522,44,0,"3,698",0,0,0,0,0
2015,14716,Pennsylvania Power Co,PA,0.432,0.145,0.030,0.000,0.607,52,13,1,0,66,0.000,0.000,0.000,0.000,0.000,0.006,0.080,0.000,0.000,0.086,2,4,0,0,6,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,0.000,1.250,0,3,0,0,3,0.000,0.000,0.000,0.000,0.000,0.438,1.475,0.030,0.000,1.943,54,20,1,0,75,0,0,0,0,0
2015,14839,City of Peru - (IN),IN,0.035, , , ,0.035,6, , , ,6, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.035,0.000,0.000,0.000,0.035,6,0,0,0,6,0,0,0,0,0
2015,14864,Petit Jean Electric Coop Corp,AR,0.049, , , ,0.049,8, , , ,8, , , , ,0.000,0.003, , , ,0.003,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.052,0.000,0.000,0.000,0.052,9,0,0,0,9,0,0,0,0,0
2015,14940,PECO Energy Co,PA,19.210,17.272,23.825, ,60.307,"2,585",261,32, ,"2,878", , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,19.210,17.272,23.825,0.000,60.307,"2,585",261,32,0,"2,878",0,0,0,0,0
2015,15023,Piedmont Electric Member Corp,NC,0.363,0.017,0.000, ,0.380,89,2,0, ,91,253.900,35.300,0.000, ,289.200, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.363,0.017,0.000,0.000,0.380,89,2,0,0,91,254,35,0,0,289
2015,15034,Pierce-Pepin Coop Services,WI,0.250, , , ,0.250,36, , , ,36, , , , ,0.000,0.130, , , ,0.130,8, , , ,8, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.380,0.000,0.000,0.000,0.380,44,0,0,0,44,0,0,0,0,0
2015,15045,Pike County Light & Power Co,PA,0.021,0.021,0.000,0.000,0.042,3,1,0,0,4, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.021,0.021,0.000,0.000,0.042,3,1,0,0,4,0,0,0,0,0
2015,15049,Electrical Dist No4 Pinal County,AZ,0.136,0.030, , ,0.166,23,1, , ,24,146.912,8.160, , ,155.072, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.136,0.030,0.000,0.000,0.166,23,1,0,0,24,147,8,0,0,155
2015,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,0.117,0.016, , ,0.133,12,2, , ,14, , , , ,0.000,0.002, , , ,0.002,1, , , ,1, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.119,0.016,0.000,0.000,0.135,13,2,0,0,15,0,0,0,0,0
2015,15073,"Pioneer Electric Coop, Inc - (KS)",KS, , , , ,0.000, , , , ,0, , , , ,0.000,0.025, , , ,0.025,1, , , ,1,8.317, , , ,8.317, , , , ,0.000, , , , ,0, , , , ,0.000,0.025,0.000,0.000,0.000,0.025,1,0,0,0,1,8,0,0,0,8
2015,15138,"Platte-Clay Electric Coop, Inc",MO,0.289, , , ,0.289,40, , , ,40,21.000, , , ,21.000,0.015, , , ,0.015,5, , , ,5, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.304,0.000,0.000,0.000,0.304,45,0,0,0,45,21,0,0,0,21
2015,15159,City of Plymouth - (WI),WI,0.034,0.064,0.000,0.000,0.098,8,4,0,0,12,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.034,0.064,0.000,0.000,0.098,8,4,0,0,12,0,0,0,0,0
2015,15175,Pointe Coupee Elec Member Corp,LA,0.236,0.011, , ,0.247,32,2, , ,34,0.091,0.006, , ,0.097, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.236,0.011,0.000,0.000,0.247,32,2,0,0,34,0,0,0,0,0
2015,15188,Polk County Rural Pub Pwr Dist,NE, , , , ,0.000, , , , ,0, , , , ,0.000, , ,0.025, ,0.025, , ,1, ,1, , ,15.574, ,15.574, , , , ,0.000, , , , ,0, , , , ,0.000,0.000,0.000,0.025,0.000,0.025,0,0,1,0,1,0,0,16,0,16
2015,15231,City of Port Angeles - (WA),WA,0.086,0.010, , ,0.096,16,1, , ,17,5.760,0.515, , ,6.275, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.086,0.010,0.000,0.000,0.096,16,1,0,0,17,6,1,0,0,6
2015,15248,Portland General Electric Co,OR,24.981,15.704,0.000,0.000,40.685,"5,217",350,0,0,"5,567",292.948,168.497,0.000,0.000,461.445,0.261,0.512,0.000,0.000,0.773,27,8,0,0,35,7.174,24.350,0.000,0.000,31.524,0.008,0.648,0.000,0.000,0.656,1,7,0,0,8,1.008,0.000,0.000,0.000,1.008,25.250,16.864,0.000,0.000,42.114,"5,245",365,0,0,"5,610",301,193,0,0,494
2015,15257,"Poudre Valley R  E  A, Inc",CO,1.422,0.120,0.020, ,1.562,220,12,1, ,233, , , , ,0.000,0.040, , , ,0.040,11, , , ,11, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.462,0.120,0.020,0.000,1.602,231,12,1,0,244,0,0,0,0,0
2015,15263,The Potomac Edison Company,MD,17.058,8.827,8.857, ,34.742,"2,091",76,7, ,"2,174",0.000,0.000,0.000, ,0.000,0.095,0.023, , ,0.118,28,6, , ,34,0.000,0.000, , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,17.153,8.850,8.857,0.000,34.860,"2,119",82,7,0,"2,208",0,0,0,0,0
2015,15263,The Potomac Edison Company,WV,1.577,0.124, , ,1.701,228,14, , ,242,0.000,0.000, , ,0.000,0.016,0.005, , ,0.021,7,2, , ,9,0.000,0.000, , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,1.593,0.129,0.000,0.000,1.722,235,16,0,0,251,0,0,0,0,0
2015,15270,Potomac Electric Power Co,DC,6.248,4.141, , ,10.389,"1,505",97, , ,"1,602",107.844,0.504, , ,108.348, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,6.248,4.141,0.000,0.000,10.389,"1,505",97,0,0,"1,602",108,1,0,0,108
2015,15270,Potomac Electric Power Co,MD,43.630,19.245, , ,62.875,"5,193",94, , ,"5,287",0.000,0.000, , ,0.000, ,0.002, , ,0.002, ,1, , ,1, ,0.000, , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,43.630,19.247,0.000,0.000,62.877,"5,193",95,0,0,"5,288",0,0,0,0,0
2015,15291,Prairie Energy Coop,IA,0.012, ,0.021, ,0.033,1, ,1, ,2,3.620, ,6.600, ,10.220,0.018, ,0.080, ,0.098,3, ,3, ,6,3.250, ,0.360, ,3.610, , , , ,0.000, , , , ,0, , , , ,0.000,0.030,0.000,0.101,0.000,0.131,4,0,4,0,8,7,0,7,0,14
2015,15308,Plumas-Sierra Rural Elec Coop,CA,0.480,0.013,0.436, ,0.929,115,2,1, ,118,33.000,0.000,0.000, ,33.000,0.003, , , ,0.003,2, , , ,2,0.270, , , ,0.270,0.001, , , ,0.001,1, , , ,1,5.000, , , ,5.000,0.484,0.013,0.436,0.000,0.933,118,2,1,0,121,38,0,0,0,38
2015,15308,Plumas-Sierra Rural Elec Coop,NV,0.087, , , ,0.087,16, , , ,16,3.000, , , ,3.000, , , , ,0.000, , , , ,0, , , , ,0.000, , , , ,0.000, , , , ,0, , , , ,0.000,0.087,0.000,0.000,0.000,0.087,16,0,0,0,16,3,0,0,0,3
2015,15312,Village of Prairie Du Sac - (WI),WI, ,0.004,0.000,0.000,0.004, ,1,0,0,1,0.000,0.000,0.000,0.000,0.000, , ,0.000,0.000,0.000, , ,0,0,0,0.000,0.000,0.000,0.000,0.000, ,0.000,0.000,0.000,0.000, ,0,0,0,0,0.000,0.000,0.000, ,0.000,0.000,0.004,0.000,0.000,0.004,0,1,0,0,1,0,0,0,0,0
